D,2022-10-18 15:43:35.397420,-0.16,0.02,0.87,-22.71,24.05,-0.92,-3.93,-11.21,-163.17,1
D,2022-10-18 15:43:35.415380,-0.14,0.08,0.81,-28.56,23.19,-0.31,-3.93,-11.21,-163.17,1
D,2022-10-18 15:43:35.434240,-0.08,0.14,0.76,-24.54,12.45,0.73,-1.59,-14.21,-163.24,1
D,2022-10-18 15:43:35.452252,-0.13,0.23,0.83,-24.90,5.43,0.31,-1.59,-14.21,-163.24,1
D,2022-10-18 15:43:35.470546,-0.12,0.22,0.81,-14.59,0.37,-1.22,-1.59,-14.21,-163.24,1
D,2022-10-18 15:43:35.489337,-0.11,0.26,0.80,-14.71,-1.89,-4.09,3.42,-15.49,-161.93,1
D,2022-10-18 15:43:35.507354,-0.60,0.30,0.57,-14.22,-8.54,-6.71,3.42,-15.49,-161.93,1
D,2022-10-18 15:43:35.526230,-0.09,-0.00,0.52,60.79,20.57,1.59,7.58,-13.61,-160.83,1
D,2022-10-18 15:43:35.544436,-0.09,0.04,0.66,26.67,-11.90,-9.46,7.58,-13.61,-160.83,1
D,2022-10-18 15:43:35.562412,-0.18,0.01,0.71,26.12,-29.11,-4.09,7.58,-13.61,-160.83,1
D,2022-10-18 15:43:35.581172,-0.08,0.05,0.48,20.39,-41.81,0.31,9.33,-11.24,-159.69,1
D,2022-10-18 15:43:35.599250,-0.17,-0.00,0.53,10.07,-73.61,7.87,9.33,-11.24,-159.69,1
D,2022-10-18 15:43:35.617434,-0.25,0.03,0.64,-17.21,-80.02,7.69,9.33,-11.24,-159.69,1
D,2022-10-18 15:43:35.636384,-0.29,0.13,0.85,-30.40,-85.75,12.39,15.66,-6.35,-156.77,1
D,2022-10-18 15:43:35.654279,-0.45,0.24,1.17,-43.03,-76.72,17.21,15.66,-6.35,-156.77,1
D,2022-10-18 15:43:35.672517,-0.53,0.33,1.48,-60.67,-34.61,10.56,15.66,-6.35,-156.77,1
D,2022-10-18 15:43:35.691295,-0.57,0.45,1.62,-55.73,-7.45,3.36,25.54,-2.14,-152.28,1
D,2022-10-18 15:43:35.709331,-0.69,0.48,1.66,-25.09,1.77,-1.10,25.54,-2.14,-152.28,1
D,2022-10-18 15:43:35.728085,-0.53,0.30,1.58,24.60,12.21,-1.65,23.67,0.73,-154.02,1
D,2022-10-18 15:43:35.746119,-0.40,0.18,1.38,36.74,31.80,-2.81,23.67,0.73,-154.02,1
D,2022-10-18 15:43:35.764117,-0.24,0.05,1.14,33.81,39.43,-1.59,23.67,0.73,-154.02,1
D,2022-10-18 15:43:35.783256,-0.21,-0.02,1.00,10.01,49.62,-1.95,14.16,-3.25,-157.67,1
D,2022-10-18 15:43:35.801436,-0.22,-0.04,0.95,-1.53,51.70,3.23,14.16,-3.25,-157.67,1
D,2022-10-18 15:43:35.819144,-0.14,0.04,0.84,-15.69,57.31,7.08,14.16,-3.25,-157.67,1
D,2022-10-18 15:43:35.838099,-0.11,0.10,0.73,-29.91,49.38,10.80,8.95,-12.44,-159.78,1
D,2022-10-18 15:43:35.856198,-0.06,0.25,0.68,-30.33,39.00,8.79,8.95,-12.44,-159.78,1
D,2022-10-18 15:43:35.874233,-0.07,0.29,0.66,-30.94,29.91,4.15,8.95,-12.44,-159.78,1
D,2022-10-18 15:43:35.893248,-0.10,0.33,0.64,-29.79,22.16,-0.92,8.18,-21.36,-159.22,1
D,2022-10-18 15:43:35.911164,-0.21,0.47,0.78,83.98,-49.26,11.84,8.18,-21.36,-159.22,1
D,2022-10-18 15:43:35.930233,-0.27,0.14,0.77,42.72,-27.16,13.24,9.29,-22.23,-158.30,1
D,2022-10-18 15:43:35.948282,-0.27,0.11,0.79,19.65,-5.68,13.67,9.29,-22.23,-158.30,1
D,2022-10-18 15:43:35.966232,-0.27,0.10,0.85,-7.57,13.31,12.33,9.29,-22.23,-158.30,1
D,2022-10-18 15:43:35.985127,-0.29,1.34,0.47,-26.43,24.48,9.03,10.91,-22.62,-159.75,1
D,2022-10-18 15:43:36.003214,-0.19,0.50,0.78,15.56,-5.13,-31.98,10.91,-22.62,-159.75,1
D,2022-10-18 15:43:36.021290,-0.23,0.38,0.83,41.08,-17.09,-38.94,10.91,-22.62,-159.75,1
D,2022-10-18 15:43:36.040275,-0.20,0.23,0.80,48.83,-22.52,-45.17,9.75,-11.38,-163.11,1
D,2022-10-18 15:43:36.058324,-0.18,0.14,0.72,52.43,-28.02,-46.94,9.75,-11.38,-163.11,1
D,2022-10-18 15:43:36.077315,-0.19,-0.02,0.72,48.77,-42.18,-46.26,3.75,8.00,-165.38,1
D,2022-10-18 15:43:36.095238,-0.23,-0.18,0.77,41.69,-47.00,-37.35,3.75,8.00,-165.38,1
D,2022-10-18 15:43:36.113201,-0.24,-0.22,0.80,35.58,-51.33,-25.88,3.75,8.00,-165.38,1
D,2022-10-18 15:43:36.132371,-0.27,-0.22,0.92,28.81,-56.70,-18.07,-2.71,22.85,-162.52,1
D,2022-10-18 15:43:36.150502,-0.32,-0.27,1.00,24.66,-50.11,-4.21,-2.71,22.85,-162.52,1
D,2022-10-18 15:43:36.168238,-0.37,-0.29,1.06,12.94,-42.60,6.71,-2.71,22.85,-162.52,1
D,2022-10-18 15:43:36.187285,-0.40,-0.27,1.09,-1.28,-31.49,15.99,1.21,26.66,-156.98,1
D,2022-10-18 15:43:36.205313,-0.41,-0.24,1.10,-10.13,-26.00,27.53,1.21,26.66,-156.98,1
