,2022-10-31 16:25:30.026715,0.44,-0.83,0.46,-33.87,20.39,-25.09,-11.06,36.63,-3.66,1
,2022-10-31 16:25:30.045839,0.34,-0.77,0.48,-32.65,23.19,-12.33,-12.49,36.34,-4.97,1
,2022-10-31 16:25:30.065460,0.35,-0.87,0.43,-15.99,30.15,2.62,-12.49,36.34,-4.97,1
,2022-10-31 16:25:30.084765,0.49,-0.95,0.36,-14.83,30.03,1.46,-12.49,36.34,-4.97,1
,2022-10-31 16:25:30.104765,0.44,-0.96,0.35,-23.62,22.03,-2.20,-13.57,35.82,-5.29,1
,2022-10-31 16:25:30.124778,0.37,-0.84,0.41,-42.60,10.93,8.06,-13.57,35.82,-5.29,1
,2022-10-31 16:25:30.146318,0.41,-0.69,0.47,-45.04,18.25,12.82,-15.30,35.61,-6.01,1
,2022-10-31 16:25:30.164126,0.39,-0.61,0.52,-44.92,34.18,14.10,-15.30,35.61,-6.01,1
,2022-10-31 16:25:30.183819,0.46,-0.65,0.59,-30.03,42.05,8.18,-15.30,35.61,-6.01,1
,2022-10-31 16:25:30.203547,0.41,-0.55,0.68,-17.94,28.87,9.83,-16.88,36.04,-8.15,1
,2022-10-31 16:25:30.223790,0.45,-0.77,0.57,16.42,15.81,21.00,-16.88,36.04,-8.15,1
,2022-10-31 16:25:30.241370,0.45,-0.73,0.46,19.84,10.01,15.69,-16.88,36.04,-8.15,1
,2022-10-31 16:25:30.262089,0.35,-0.87,0.39,16.60,9.52,14.65,-17.19,36.07,-7.56,1
,2022-10-31 16:25:30.281215,0.37,-0.86,0.28,8.48,2.50,6.59,-17.19,36.07,-7.56,1
,2022-10-31 16:25:30.301287,0.35,-0.62,0.39,-25.27,-7.14,15.38,-17.37,35.19,-7.65,1
,2022-10-31 16:25:30.319368,0.22,-0.67,0.60,9.89,-49.44,29.11,-17.37,35.19,-7.65,1
,2022-10-31 16:25:30.339193,0.27,-0.68,0.66,54.08,-86.55,18.92,-17.37,35.19,-7.65,1
,2022-10-31 16:25:30.360118,0.38,-0.67,0.71,77.64,-94.24,-15.38,-15.39,36.71,-5.80,1
,2022-10-31 16:25:30.377979,0.46,-0.61,0.68,87.65,-76.42,-34.48,-15.39,36.71,-5.80,1
,2022-10-31 16:25:30.397685,0.44,-0.72,0.61,102.36,-50.54,-41.26,-12.26,35.07,-3.27,1
,2022-10-31 16:25:30.417094,0.45,-0.85,0.48,88.99,-14.95,-47.36,-12.26,35.07,-3.27,1
,2022-10-31 16:25:30.435370,0.45,-0.87,0.44,80.02,8.00,-51.94,-12.26,35.07,-3.27,1
,2022-10-31 16:25:30.456192,0.54,-0.82,0.36,78.12,24.05,-45.04,-11.91,33.84,-2.43,1
,2022-10-31 16:25:30.475331,0.49,-0.94,0.21,63.96,29.11,-10.68,-11.91,33.84,-2.43,1
,2022-10-31 16:25:30.496944,0.37,-1.05,0.10,29.66,33.26,-2.50,-11.55,33.35,-1.99,1
,2022-10-31 16:25:30.516431,0.33,-1.08,0.07,18.62,18.62,-0.73,-11.55,33.35,-1.99,1
,2022-10-31 16:25:30.534711,0.31,-0.88,0.27,-0.18,12.33,-9.28,-11.55,33.35,-1.99,1
,2022-10-31 16:25:30.554753,0.34,-0.71,0.42,-10.50,12.27,-6.41,-12.34,32.04,-1.70,1
,2022-10-31 16:25:30.573157,0.35,-0.63,0.53,-10.19,4.52,6.47,-12.34,32.04,-1.70,1
,2022-10-31 16:25:30.593323,0.35,-0.72,0.59,3.97,-15.08,31.37,-12.34,32.04,-1.70,1
,2022-10-31 16:25:30.614268,0.00,-0.62,0.49,22.95,-26.55,35.40,-11.17,32.34,-2.20,1
,2022-10-31 16:25:30.632839,0.23,-0.83,0.51,55.05,-9.46,63.96,-11.17,32.34,-2.20,1
,2022-10-31 16:25:30.652454,0.42,-0.94,0.40,45.29,13.98,64.58,-8.48,33.56,-1.00,1
,2022-10-31 16:25:30.671715,0.42,-1.05,0.26,47.79,21.24,50.72,-8.48,33.56,-1.00,1
,2022-10-31 16:25:30.692330,0.44,-1.01,0.27,24.23,34.91,27.22,-8.48,33.56,-1.00,1
,2022-10-31 16:25:30.712181,0.50,-0.86,0.39,-7.69,44.80,10.13,-7.14,34.59,-0.68,1
,2022-10-31 16:25:30.730825,0.57,-0.88,0.33,0.73,43.88,2.75,-7.14,34.59,-0.68,1
,2022-10-31 16:25:30.751188,0.62,-0.89,0.25,0.73,41.08,-5.92,-7.57,36.87,-1.89,1
,2022-10-31 16:25:30.770445,0.59,-0.88,0.16,-7.26,30.82,-14.10,-7.57,36.87,-1.89,1
,2022-10-31 16:25:30.788155,0.60,-0.95,0.09,-11.47,20.14,-8.97,-7.57,36.87,-1.89,1
,2022-10-31 16:25:30.809207,0.55,-0.97,0.05,-25.94,13.73,-4.33,-7.04,37.87,-2.60,1
,2022-10-31 16:25:30.831129,0.50,-1.03,0.11,-33.14,7.63,-3.72,-7.04,37.87,-2.60,1
