x,2022-10-17 10:02:08.409659,-0.55,1.06,0.46,2.08,2.81,3.85,13.39,-58.44,-2.31,1
x,2022-10-17 10:02:08.418202,-0.52,1.08,0.45,-1.77,7.51,-3.54,13.39,-58.44,-2.31,1
x,2022-10-17 10:02:08.426570,-0.46,1.09,0.43,-4.33,10.99,-11.17,0.00,0.00,0.00,1
x,2022-10-17 10:02:08.434891,-0.37,1.08,0.41,-4.88,12.45,-18.19,0.00,0.00,0.00,1
x,2022-10-17 10:02:08.443196,-0.33,1.05,0.41,-5.80,12.02,-22.58,0.00,0.00,0.00,1
x,2022-10-17 10:02:08.452646,-0.30,1.04,0.39,-8.00,10.13,-24.48,20.69,-53.76,-1.11,1
x,2022-10-17 10:02:08.461082,-0.31,1.01,0.35,-10.80,7.69,-24.66,20.69,-53.76,-1.11,1
x,2022-10-17 10:02:08.469895,-0.31,0.99,0.28,-11.90,6.16,-24.17,20.69,-53.76,-1.11,1
x,2022-10-17 10:02:08.478369,-0.25,0.95,0.24,-8.73,4.94,-22.71,20.69,-53.76,-1.11,1
x,2022-10-17 10:02:08.485820,-0.19,0.91,0.22,-8.73,4.94,-22.71,20.69,-53.76,-1.11,1
x,2022-10-17 10:02:08.495406,-0.19,0.89,0.20,-6.16,2.62,-22.95,29.19,-51.15,-2.26,1
x,2022-10-17 10:02:08.504028,-0.21,0.88,0.19,-6.53,-2.99,-26.37,29.19,-51.15,-2.26,1
x,2022-10-17 10:02:08.512596,-0.23,0.88,0.18,-3.42,-4.15,-27.83,29.19,-51.15,-2.26,1
x,2022-10-17 10:02:08.521276,-0.24,0.90,0.21,2.20,-3.36,-27.71,29.19,-51.15,-2.26,1
x,2022-10-17 10:02:08.529312,-0.28,0.86,0.22,6.04,-1.71,-26.92,0.00,0.00,ovf,1
x,2022-10-17 10:02:08.535354,-0.28,0.86,0.22,6.04,-1.71,-26.92,0.00,0.00,ovf,1
x,2022-10-17 10:02:08.544756,-0.25,0.83,0.24,6.23,-1.16,-26.92,37.61,-50.95,-3.66,1
x,2022-10-17 10:02:08.553281,-0.25,0.85,0.24,3.78,-1.28,-28.69,37.61,-50.95,-3.66,1
x,2022-10-17 10:02:08.560825,-0.25,0.88,0.23,3.78,-1.28,-28.69,37.61,-50.95,-3.66,1
x,2022-10-17 10:02:08.569544,-0.25,0.88,0.21,-0.43,-1.34,-28.08,37.61,-50.95,-3.66,1
x,2022-10-17 10:02:08.578248,-0.25,0.87,0.21,-1.46,-1.10,-24.54,37.61,-50.95,-3.66,1
x,2022-10-17 10:02:08.585818,-0.25,0.88,0.22,-1.46,-1.10,-24.54,37.61,-50.95,-3.66,1
x,2022-10-17 10:02:08.595240,-0.25,0.86,0.23,-2.38,0.24,-22.03,42.97,-52.64,-3.81,1
x,2022-10-17 10:02:08.603809,-0.26,0.84,0.25,-6.29,2.20,-16.85,42.97,-52.64,-3.81,1
x,2022-10-17 10:02:08.612423,-0.26,0.80,0.27,-10.56,2.62,-15.44,42.97,-52.64,-3.81,1
x,2022-10-17 10:02:08.620659,-0.24,0.79,0.25,-15.20,2.62,-15.08,0.00,0.00,0.00,1
x,2022-10-17 10:02:08.628838,-0.21,0.78,0.21,-20.75,2.44,-14.40,0.00,0.00,0.00,1
x,2022-10-17 10:02:08.637183,-0.21,0.77,0.19,-24.90,1.95,-13.18,0.00,0.00,0.00,1
x,2022-10-17 10:02:08.646862,-0.20,0.79,0.18,-29.42,-0.06,-11.11,45.62,-54.88,-3.59,1
x,2022-10-17 10:02:08.655499,-0.17,0.84,0.12,-31.86,-3.05,-7.57,45.62,-54.88,-3.59,1
x,2022-10-17 10:02:08.664091,-0.14,0.85,0.08,-34.24,-6.96,-2.81,45.62,-54.88,-3.59,1
x,2022-10-17 10:02:08.672757,-0.14,0.84,0.03,-36.80,-11.90,4.39,45.62,-54.88,-3.59,1
x,2022-10-17 10:02:08.681301,-0.14,0.82,-0.02,-35.34,-17.03,11.47,45.62,-54.88,-3.59,1
x,2022-10-17 10:02:08.689876,-0.13,0.81,-0.08,-34.18,-22.83,17.64,45.62,-54.88,-3.59,1
x,2022-10-17 10:02:08.699296,-0.11,0.80,-0.14,-31.92,-30.33,22.71,42.86,-60.00,6.27,1
x,2022-10-17 10:02:08.707724,-0.86,1.09,-0.24,-16.17,-32.78,23.62,42.86,-60.00,6.27,1
x,2022-10-17 10:02:08.716265,-0.42,1.26,-0.49,67.75,-10.44,19.96,42.86,-60.00,6.27,1
x,2022-10-17 10:02:08.724686,-0.34,1.02,-0.14,119.08,7.08,26.12,42.86,-60.00,6.27,1
x,2022-10-17 10:02:08.732930,-0.24,0.74,0.43,135.80,11.47,41.69,42.86,-60.00,6.27,1
x,2022-10-17 10:02:08.741187,-0.22,0.65,0.56,113.95,-6.35,52.80,42.86,-60.00,6.27,1
x,2022-10-17 10:02:08.750497,-0.25,0.53,0.57,97.84,-29.24,52.80,41.27,-58.96,1.23,1
x,2022-10-17 10:02:08.758746,-0.23,0.64,0.52,87.65,-49.01,46.88,41.27,-58.96,1.23,1
x,2022-10-17 10:02:08.767149,-0.28,0.64,0.32,83.74,-63.42,43.27,41.27,-58.96,1.23,1
x,2022-10-17 10:02:08.775667,-0.31,0.74,0.25,36.01,-69.89,41.50,41.27,-58.96,1.23,1
x,2022-10-17 10:02:08.784064,-0.34,0.76,0.13,8.97,-69.03,37.96,41.27,-58.96,1.23,1
x,2022-10-17 10:02:08.792549,-0.35,0.83,0.15,-0.67,-61.71,32.47,41.27,-58.96,1.23,1
x,2022-10-17 10:02:08.802029,-0.40,0.90,0.25,-7.81,-55.18,26.86,36.04,-59.24,9.24,1
x,2022-10-17 10:02:08.810639,-0.41,0.94,0.27,-12.27,-50.78,18.86,36.04,-59.24,9.24,1
x,2022-10-17 10:02:08.819101,-0.44,0.97,0.34,-17.52,-46.33,10.25,36.04,-59.24,9.24,1
x,2022-10-17 10:02:08.827821,-0.46,1.00,0.38,-22.46,-41.14,-14.22,36.04,-59.24,9.24,1
x,2022-10-17 10:02:08.836571,-0.48,1.04,0.43,-42.85,-29.97,-13.00,36.04,-59.24,9.24,1
x,2022-10-17 10:02:08.843374,-0.58,1.10,0.46,0.00,0.00,0.00,0.00,0.00,ovf,1
x,2022-10-17 10:02:08.852870,-0.75,1.20,0.44,-38.39,-25.63,-18.74,34.62,-57.71,21.55,1
x,2022-10-17 10:02:08.861421,-0.70,1.34,0.38,-11.72,-6.29,-26.49,34.62,-57.71,21.55,1
x,2022-10-17 10:02:08.869027,-0.57,1.34,0.34,-11.72,-6.29,-26.49,34.62,-57.71,21.55,1
x,2022-10-17 10:02:08.877304,-0.44,1.19,0.40,18.13,6.71,-26.37,34.62,-57.71,21.55,1
x,2022-10-17 10:02:08.885707,-0.33,1.05,0.47,25.76,17.27,-25.82,34.62,-57.71,21.55,1
x,2022-10-17 10:02:08.894120,-0.28,0.96,0.48,21.24,23.13,-27.89,34.62,-57.71,21.55,1
x,2022-10-17 10:02:08.903486,-0.23,0.90,0.45,12.27,26.06,-32.65,39.11,-55.37,14.83,1
x,2022-10-17 10:02:08.911993,-0.19,0.88,0.39,-3.17,26.73,-36.56,39.11,-55.37,14.83,1
x,2022-10-17 10:02:08.920564,-0.16,0.89,0.32,-10.07,25.94,-40.41,39.11,-55.37,14.83,1
x,2022-10-17 10:02:08.929018,-0.14,0.95,0.18,-12.08,25.27,-41.99,39.11,-55.37,14.83,1
x,2022-10-17 10:02:08.935581,-0.14,0.95,0.18,-12.08,25.27,-41.99,39.11,-55.37,14.83,1
x,2022-10-17 10:02:08.944194,-0.09,0.99,0.17,-9.22,24.23,-40.95,39.11,-55.37,14.83,1
x,2022-10-17 10:02:08.953671,-0.10,0.96,0.16,-6.59,21.55,-33.20,43.46,-55.74,6.35,1
x,2022-10-17 10:02:08.962109,-0.08,0.94,0.16,-0.49,14.77,-25.33,43.46,-55.74,6.35,1
x,2022-10-17 10:02:08.970687,-0.04,0.93,0.13,4.46,11.05,-15.01,43.46,-55.74,6.35,1
x,2022-10-17 10:02:08.978986,-0.03,0.81,0.15,8.30,8.67,-5.62,43.46,-55.74,6.35,1
x,2022-10-17 10:02:08.985486,-0.03,0.81,0.15,8.30,8.67,-5.62,43.46,-55.74,6.35,1
