r,2022-10-16 21:43:53.253761,0.36,-1.08,-0.21,23.86,-35.34,59.81,55.18,68.44,-21.13,1
r,2022-10-16 21:43:53.262247,0.39,-1.05,-0.21,16.36,-41.99,38.21,55.18,68.44,-21.13,1
r,2022-10-16 21:43:53.272173,0.43,-1.06,-0.21,16.36,-41.99,38.21,55.98,69.49,-20.84,1
r,2022-10-16 21:43:53.279177,0.45,-1.05,-0.22,-4.70,-49.93,12.76,55.98,69.49,-20.84,1
r,2022-10-16 21:43:53.287717,0.45,-1.01,-0.22,-4.70,-49.93,12.76,55.98,69.49,-20.84,1
r,2022-10-16 21:43:53.296239,0.45,-0.95,-0.19,-13.85,-55.24,-6.41,55.98,69.49,-20.84,1
r,2022-10-16 21:43:53.303484,0.45,-0.90,-0.14,-13.85,-55.24,-6.41,55.98,69.49,-20.84,1
r,2022-10-16 21:43:53.312226,0.45,-0.85,-0.11,-24.54,-58.17,-16.36,55.98,69.49,-20.84,1
r,2022-10-16 21:43:53.320612,0.44,-0.83,-0.09,-24.54,-58.17,-16.36,54.69,70.72,-19.26,1
r,2022-10-16 21:43:53.329247,0.42,-0.83,-0.07,-25.57,-65.80,-20.08,54.69,70.72,-19.26,1
r,2022-10-16 21:43:53.338908,0.39,-0.82,-0.05,-25.33,-68.12,-20.87,54.69,70.72,-19.26,1
r,2022-10-16 21:43:53.347391,0.36,-0.82,-0.02,-23.25,-71.23,-21.79,54.69,70.72,-19.26,1
r,2022-10-16 21:43:53.356791,0.35,-0.81,-0.01,-23.38,-74.40,-22.03,54.69,70.72,-19.26,1
r,2022-10-16 21:43:53.365331,0.36,-0.79,0.02,-27.71,-77.70,-21.06,54.69,70.72,-19.26,1
r,2022-10-16 21:43:53.374094,0.36,-0.79,0.05,-30.64,-81.05,-18.49,52.69,71.66,-15.82,1
r,2022-10-16 21:43:53.383497,0.36,-0.80,0.07,-33.87,-84.35,-15.20,52.69,71.66,-15.82,1
r,2022-10-16 21:43:53.391152,0.32,-0.82,0.09,-38.82,-87.34,-11.47,52.69,71.66,-15.82,1
r,2022-10-16 21:43:53.399904,0.28,-0.84,0.11,-42.42,-88.87,-8.30,52.69,71.66,-15.82,1
r,2022-10-16 21:43:53.408830,0.26,-0.87,0.11,-44.25,-88.56,-6.29,52.69,71.66,-15.82,1
r,2022-10-16 21:43:53.418079,0.27,-0.95,0.15,-48.03,-86.67,-5.68,52.69,71.66,-15.82,1
r,2022-10-16 21:43:53.427693,0.24,-0.93,0.15,-54.02,-82.64,-6.47,50.50,74.24,-11.18,1
r,2022-10-16 21:43:53.436473,0.24,-0.93,0.18,-59.51,-76.54,-7.26,50.50,74.24,-11.18,1
r,2022-10-16 21:43:53.445127,0.22,-0.94,0.22,-71.66,-70.56,-8.91,50.50,74.24,-11.18,1
r,2022-10-16 21:43:53.453870,0.19,-0.94,0.29,-80.87,-63.66,-10.01,50.50,74.24,-11.18,1
r,2022-10-16 21:43:53.462491,0.15,-0.95,0.38,-88.07,-57.07,-10.62,50.50,74.24,-11.18,1
r,2022-10-16 21:43:53.471267,0.13,-0.93,0.44,-94.24,-48.46,-10.56,52.17,77.33,-7.41,1
r,2022-10-16 21:43:53.479941,0.12,-0.93,0.61,-98.57,-45.10,-8.36,52.17,77.33,-7.41,1
r,2022-10-16 21:43:53.489317,0.10,-0.87,0.66,-98.21,-43.58,-5.49,52.17,77.33,-7.41,1
r,2022-10-16 21:43:53.498793,0.13,-0.88,0.70,-95.09,-43.15,-2.20,52.17,77.33,-7.41,1
r,2022-10-16 21:43:53.506840,0.11,-0.93,0.73,-97.35,-42.60,1.59,52.17,77.33,-7.41,1
r,2022-10-16 21:43:53.515896,0.09,-0.92,0.75,-101.68,-42.36,2.50,52.17,77.33,-7.41,1
r,2022-10-16 21:43:53.525150,0.07,-0.96,0.74,-96.50,-40.34,0.43,56.36,81.58,-5.75,1
r,2022-10-16 21:43:53.534399,0.11,-0.92,0.80,-96.13,-36.93,-1.53,56.36,81.58,-5.75,1
r,2022-10-16 21:43:53.543217,0.10,-0.86,0.76,-98.39,-36.38,-2.38,56.36,81.58,-5.75,1
r,2022-10-16 21:43:53.551299,0.10,-0.88,0.79,-92.83,-32.41,-2.81,56.36,81.58,-5.75,1
r,2022-10-16 21:43:53.560066,0.12,-0.85,0.85,-95.70,-29.11,-3.91,56.36,81.58,-5.75,1
r,2022-10-16 21:43:53.571295,0.15,-0.81,0.88,-100.28,-30.03,-4.27,60.99,84.13,-7.87,1
r,2022-10-16 21:43:53.578392,0.15,-0.80,0.91,-107.79,-31.92,-3.78,60.99,84.13,-7.87,1
r,2022-10-16 21:43:53.586658,0.08,-0.74,0.88,-115.84,-35.40,-2.44,60.99,84.13,-7.87,1
r,2022-10-16 21:43:53.594412,0.00,-0.72,0.85,-115.84,-35.40,-2.44,60.99,84.13,-7.87,1
r,2022-10-16 21:43:53.603580,-0.02,-0.74,0.80,-110.53,-37.96,0.55,60.99,84.13,-7.87,1
r,2022-10-16 21:43:53.611210,-0.05,-0.75,0.77,-109.68,-38.21,9.22,60.99,84.13,-7.87,1
r,2022-10-16 21:43:53.620313,-0.04,-0.73,0.74,-109.68,-38.21,9.22,66.48,87.81,-10.38,1
r,2022-10-16 21:43:53.628926,-0.03,-0.72,0.72,-113.53,-28.93,17.27,66.48,87.81,-10.38,1
r,2022-10-16 21:43:53.637439,0.03,-0.74,0.71,-118.90,-22.95,19.59,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.645667,0.09,-0.75,0.73,-130.98,-17.52,20.26,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.654280,0.10,-0.73,0.79,-139.65,-12.33,18.43,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.662552,0.09,-0.66,0.83,-139.47,-5.74,15.63,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.670293,0.08,-0.60,0.86,-139.47,-5.74,15.63,71.11,89.14,-15.93,1
r,2022-10-16 21:43:53.679691,0.10,-0.60,0.86,-110.72,13.00,3.54,71.11,89.14,-15.93,1
r,2022-10-16 21:43:53.688264,0.11,-0.65,0.84,-110.66,23.56,-2.38,71.11,89.14,-15.93,1
r,2022-10-16 21:43:53.696724,0.05,-0.59,0.88,-114.26,30.46,-6.84,71.11,89.14,-15.93,1
r,2022-10-16 21:43:53.702756,0.05,-0.59,0.88,-114.26,30.46,-6.84,71.11,89.14,-15.93,1
r,2022-10-16 21:43:53.711686,0.02,-0.51,0.95,-114.99,32.96,-8.42,71.11,89.14,-15.93,1
r,2022-10-16 21:43:53.719955,0.02,-0.39,1.01,-114.99,32.96,-8.42,74.58,89.00,-22.22,1
r,2022-10-16 21:43:53.728652,0.04,-0.29,1.06,-66.10,21.00,2.20,74.58,89.00,-22.22,1
r,2022-10-16 21:43:53.735956,0.05,-0.28,1.07,0.00,0.00,0.00,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.743604,0.06,-0.29,1.02,-42.85,13.37,11.47,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.751602,0.08,-0.38,0.97,-24.29,7.14,19.84,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.759376,0.11,-0.45,0.89,-11.23,4.33,24.66,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.767911,0.10,-0.51,0.82,-7.63,5.62,24.72,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.777866,0.08,-0.57,0.78,-8.30,10.19,21.42,77.65,89.09,-22.73,1
r,2022-10-16 21:43:53.787068,0.09,-0.55,0.81,-11.17,16.05,16.24,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.793415,0.09,-0.51,0.82,-13.18,21.55,10.80,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.801976,0.10,-0.46,0.86,-13.24,25.94,6.35,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.809758,0.12,-0.44,0.90,-11.05,27.89,4.15,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.818679,0.12,-0.42,0.89,-8.61,27.71,3.17,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.827523,0.12,-0.46,0.87,-6.35,26.00,2.75,79.58,89.36,-22.81,1
r,2022-10-16 21:43:53.836095,0.13,-0.50,0.82,-1.95,24.29,-0.31,79.58,89.36,-22.81,1
r,2022-10-16 21:43:53.844985,0.13,-0.54,0.77,-0.24,24.29,-6.10,79.58,89.36,-22.81,1
r,2022-10-16 21:43:53.853707,0.14,-0.53,0.74,-2.93,25.88,-20.87,79.58,89.36,-22.81,1
r,2022-10-16 21:43:53.861260,0.16,-0.49,0.75,-2.93,25.88,-20.87,79.58,89.36,-22.81,1
r,2022-10-16 21:43:53.870217,0.15,-0.44,0.77,-13.55,25.02,-26.25,79.81,87.95,-23.33,1
r,2022-10-16 21:43:53.879466,0.13,-0.41,0.77,-13.98,15.93,-28.32,79.81,87.95,-23.33,1
r,2022-10-16 21:43:53.887819,0.12,-0.41,0.76,-13.98,9.95,-27.47,79.81,87.95,-23.33,1
r,2022-10-16 21:43:53.897051,0.06,-0.23,0.81,-18.07,6.84,-18.74,79.81,87.95,-23.33,1
r,2022-10-16 21:43:53.903033,0.06,-0.23,0.81,-18.07,6.84,-18.74,79.81,87.95,-23.33,1
r,2022-10-16 21:43:53.912009,0.15,-0.39,0.83,1.77,8.30,5.43,79.81,87.95,-23.33,1
r,2022-10-16 21:43:53.919631,0.14,-0.46,0.66,1.77,8.30,5.43,79.92,87.57,-24.80,1
r,2022-10-16 21:43:53.928256,0.04,-0.54,0.74,-6.84,8.48,-0.06,79.92,87.57,-24.80,1
r,2022-10-16 21:43:53.936236,0.15,-0.58,0.72,-6.84,8.48,-0.06,79.92,87.57,-24.80,1
r,2022-10-16 21:43:53.944731,0.12,-0.48,0.80,-7.39,6.53,-5.62,79.92,87.57,-24.80,1
r,2022-10-16 21:43:53.952711,0.10,-0.45,0.88,-7.39,6.53,-5.62,79.92,87.57,-24.80,1
r,2022-10-16 21:43:53.960444,0.10,-0.46,0.91,5.62,-0.67,-13.12,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.968966,0.11,-0.47,0.84,21.91,-7.26,-18.01,0.00,0.00,ovf,1
r,2022-10-16 21:43:53.978585,0.14,-0.51,0.82,35.03,-11.84,-22.46,78.64,87.32,-24.60,1
r,2022-10-16 21:43:53.986878,0.13,-0.48,0.85,40.65,-21.36,-27.77,78.64,87.32,-24.60,1
r,2022-10-16 21:43:53.994900,0.15,-0.45,0.85,40.65,-21.36,-27.77,78.64,87.32,-24.60,1
r,2022-10-16 21:43:54.003406,0.15,-0.49,0.91,53.28,-27.59,-27.34,78.64,87.32,-24.60,1
r,2022-10-16 21:43:54.010465,0.23,-0.53,0.74,53.28,-27.59,-27.34,78.64,87.32,-24.60,1
r,2022-10-16 21:43:54.020044,0.16,-0.60,0.66,63.78,-39.73,-26.86,77.04,87.21,-21.72,1
r,2022-10-16 21:43:54.029151,0.11,-0.72,0.80,55.73,-31.49,-33.63,77.04,87.21,-21.72,1
r,2022-10-16 21:43:54.037110,0.18,-0.71,0.76,47.18,-31.49,-38.64,77.04,87.21,-21.72,1
r,2022-10-16 21:43:54.046065,0.14,-0.62,0.77,42.60,-30.09,-37.05,77.04,87.21,-21.72,1
r,2022-10-16 21:43:54.054337,0.13,-0.60,0.75,40.83,-26.92,-32.59,77.04,87.21,-21.72,1
r,2022-10-16 21:43:54.064431,0.19,-0.76,0.78,32.90,-24.23,-32.78,77.04,87.21,-21.72,1
r,2022-10-16 21:43:54.071731,0.19,-0.76,0.78,18.13,-21.48,-35.03,74.95,85.78,-19.59,1
r,2022-10-16 21:43:54.079998,0.19,-0.66,0.77,5.07,-20.08,-37.05,74.95,85.78,-19.59,1
r,2022-10-16 21:43:54.089062,0.16,-0.62,0.79,-5.31,-16.97,-35.64,74.95,85.78,-19.59,1
r,2022-10-16 21:43:54.098186,0.14,-0.57,0.87,-15.32,-10.62,-30.70,74.95,85.78,-19.59,1
