R,2022-11-08 12:44:07.087136,0.40,0.66,0.68,-46.45,25.27,35.58,-10.14,1.23,-37.07,1
R,2022-11-08 12:44:07.118252,0.40,0.74,0.66,-72.14,13.92,25.09,-10.14,1.23,-37.07,1
R,2022-11-08 12:44:07.134015,0.35,0.96,0.59,-75.62,6.90,21.00,-13.84,1.57,-37.67,1
R,2022-11-08 12:44:07.149762,0.33,1.21,0.51,-7.81,12.08,31.31,-13.84,1.57,-37.67,1
R,2022-11-08 12:44:07.180958,0.23,1.19,0.50,69.21,27.22,54.63,-13.84,1.57,-37.67,1
R,2022-11-08 12:44:07.196586,0.33,0.55,0.64,128.97,29.11,81.54,-15.98,4.11,-39.49,1
R,2022-11-08 12:44:07.212213,0.32,0.40,0.74,84.90,15.63,62.68,-15.98,4.11,-39.49,1
R,2022-11-08 12:44:07.228930,0.17,0.51,0.79,23.56,-1.65,16.17,-17.92,6.49,-40.80,1
R,2022-11-08 12:44:07.244012,0.11,0.77,0.77,-1.28,-11.54,-17.46,-17.92,6.49,-40.80,1
R,2022-11-08 12:44:07.275357,0.17,0.76,0.72,15.20,-10.07,0.12,-17.92,6.49,-40.80,1
R,2022-11-08 12:44:07.290967,0.20,0.59,0.74,29.85,-5.00,16.11,-19.67,7.52,-41.52,1
R,2022-11-08 12:44:07.306587,0.27,0.43,0.76,25.76,-2.32,17.27,-19.67,7.52,-41.52,1
R,2022-11-08 12:44:07.329211,0.28,0.36,0.75,-17.94,-16.11,-22.46,-19.67,7.52,-41.52,1
R,2022-11-08 12:44:07.338562,0.18,0.60,0.65,-40.95,-25.82,-48.16,-20.80,7.18,-41.88,1
R,2022-11-08 12:44:07.370731,0.22,0.76,0.59,-22.89,-23.62,-47.24,-20.80,7.18,-41.88,1
R,2022-11-08 12:44:07.386407,0.08,0.61,0.57,31.19,-25.70,-25.09,-22.40,6.68,-40.98,1
R,2022-11-08 12:44:07.402032,0.13,0.96,0.51,94.06,14.04,-13.06,-22.40,6.68,-40.98,1
R,2022-11-08 12:44:07.429182,-0.04,0.02,0.80,127.14,28.87,-2.87,-22.40,6.68,-40.98,1
R,2022-11-08 12:44:07.449331,0.13,0.30,0.85,20.81,-18.92,-3.66,-22.68,7.80,-42.09,1
R,2022-11-08 12:44:07.464969,0.15,0.45,0.85,1.59,-54.08,18.37,-22.68,7.80,-42.09,1
R,2022-11-08 12:44:07.480577,0.17,0.50,0.87,13.92,-70.43,28.50,-22.68,7.80,-42.09,1
R,2022-11-08 12:44:07.496201,0.32,0.64,0.89,45.65,-80.44,37.41,-23.30,9.85,-40.15,1
R,2022-11-08 12:44:07.511854,0.22,0.55,0.98,89.36,-68.18,30.15,-23.30,9.85,-40.15,1
R,2022-11-08 12:44:07.543657,0.24,0.42,0.99,61.46,-66.89,24.54,-24.05,12.67,-38.99,1
R,2022-11-08 12:44:07.559300,0.24,0.50,1.01,14.04,-57.43,17.33,-24.05,12.67,-38.99,1
R,2022-11-08 12:44:07.574923,0.08,0.54,0.97,-10.44,-40.53,4.27,-24.05,12.67,-38.99,1
R,2022-11-08 12:44:07.590546,0.11,0.73,0.50,0.67,-1.04,5.43,-23.84,13.26,-36.77,1
R,2022-11-08 12:44:07.606170,0.21,0.50,0.83,30.94,79.83,-5.07,-23.84,13.26,-36.77,1
R,2022-11-08 12:44:07.640488,0.29,0.48,0.71,22.46,113.95,-23.50,-23.84,13.26,-36.77,1
R,2022-11-08 12:44:07.656195,0.35,0.25,0.93,10.13,121.58,-38.76,-22.92,12.74,-38.09,1
R,2022-11-08 12:44:07.676388,0.34,0.33,1.03,-44.49,60.49,-60.42,-22.92,12.74,-38.09,1
R,2022-11-08 12:44:07.691999,0.29,0.54,0.90,-44.62,6.84,-46.14,-21.83,9.47,-42.68,1
R,2022-11-08 12:44:07.707557,0.29,0.49,0.66,-10.13,-18.49,-14.47,-21.83,9.47,-42.68,1
R,2022-11-08 12:44:07.729806,-0.72,0.82,0.78,48.77,-12.08,25.76,-21.83,9.47,-42.68,1
R,2022-11-08 12:44:07.755015,0.18,0.42,0.77,135.80,0.06,51.21,-22.81,10.13,-40.64,1
R,2022-11-08 12:44:07.770636,0.22,-0.44,0.72,153.14,5.19,41.02,-22.81,10.13,-40.64,1
R,2022-11-08 12:44:07.786264,0.02,-0.20,0.69,-17.27,6.71,-117.13,-22.81,10.13,-40.64,1
R,2022-11-08 12:44:07.802030,0.15,0.58,0.72,-109.37,-15.26,-137.57,-22.55,9.67,-41.43,1
R,2022-11-08 12:44:07.829681,0.11,0.80,0.72,-72.57,-19.23,-98.69,-22.55,9.67,-41.43,1
R,2022-11-08 12:44:07.849396,0.11,0.53,0.78,-0.49,-21.00,-26.73,-22.38,5.14,-40.16,1
R,2022-11-08 12:44:07.865049,0.27,0.13,1.00,45.17,-22.83,40.95,-22.38,5.14,-40.16,1
R,2022-11-08 12:44:07.880790,0.29,-0.08,1.03,38.27,-19.17,41.63,-22.38,5.14,-40.16,1
R,2022-11-08 12:44:07.896392,0.30,-0.06,1.08,-2.99,-16.78,33.45,-22.60,7.84,-38.71,1
R,2022-11-08 12:44:07.929606,0.30,0.37,0.97,-30.33,-10.99,43.27,-22.60,7.84,-38.71,1
R,2022-11-08 12:44:07.943699,0.28,0.51,0.92,-9.70,3.11,59.02,-23.45,9.79,-40.87,1
R,2022-11-08 12:44:07.959459,0.24,0.42,0.92,11.54,19.59,41.75,-23.45,9.79,-40.87,1
R,2022-11-08 12:44:07.975902,0.04,0.51,0.91,-6.16,15.38,18.37,-23.45,9.79,-40.87,1
R,2022-11-08 12:44:08.007179,0.09,0.97,0.86,-43.64,-9.28,-10.50,-23.06,10.33,-39.14,1
R,2022-11-08 12:44:08.030001,0.13,0.76,0.76,45.35,-6.41,28.56,-23.06,10.33,-39.14,1
R,2022-11-08 12:44:08.039132,0.13,0.60,0.71,77.45,0.61,47.18,-23.41,11.96,-39.37,1
R,2022-11-08 12:44:08.054832,0.11,0.35,0.71,98.69,9.58,56.58,-23.41,11.96,-39.37,1
R,2022-11-08 12:44:08.088918,-0.04,0.03,0.87,42.11,-6.47,7.93,-23.41,11.96,-39.37,1
R,2022-11-08 12:44:08.104610,0.03,0.18,0.87,12.02,-26.61,-30.21,-23.22,12.67,-38.95,1
R,2022-11-08 12:44:08.120296,0.11,0.25,0.91,-6.96,-46.33,-43.70,-23.22,12.67,-38.95,1
R,2022-11-08 12:44:08.136463,0.12,0.48,0.94,-7.14,-49.44,-28.99,-23.17,10.55,-36.69,1
R,2022-11-08 12:44:08.167793,0.11,0.44,0.94,26.92,-47.24,-8.67,-23.17,10.55,-36.69,1
R,2022-11-08 12:44:08.183469,0.12,0.26,0.93,45.96,-39.37,-6.16,-23.17,10.55,-36.69,1
R,2022-11-08 12:44:08.199101,0.13,0.18,0.96,33.26,-30.76,-4.94,-23.06,10.00,-35.86,1
R,2022-11-08 12:44:08.214698,0.13,0.15,1.00,5.62,-14.83,3.36,-23.06,10.00,-35.86,1
R,2022-11-08 12:44:08.245833,0.09,0.20,0.99,-19.90,-5.55,9.77,-23.06,10.00,-35.86,1
R,2022-11-08 12:44:08.261456,-0.07,0.28,1.05,-41.38,2.56,17.09,-23.02,10.30,-35.83,1
R,2022-11-08 12:44:08.284103,-0.12,0.55,0.81,-10.80,45.90,16.17,-23.02,10.30,-35.83,1
R,2022-11-08 12:44:08.299726,-0.06,0.50,0.86,26.25,70.56,14.16,-22.31,10.01,-36.77,1
R,2022-11-08 12:44:08.315350,0.03,0.35,0.94,46.08,89.66,3.91,-22.31,10.01,-36.77,1
R,2022-11-08 12:44:08.331365,0.15,0.27,0.98,20.39,87.83,-14.16,-22.31,10.01,-36.77,1
R,2022-11-08 12:44:08.363290,0.23,0.36,1.01,-2.75,62.38,-33.87,-18.81,9.69,-39.00,1
R,2022-11-08 12:44:08.380171,0.29,0.32,0.98,7.57,40.04,-38.94,-18.81,9.69,-39.00,1
R,2022-11-08 12:44:08.395861,0.33,0.31,0.88,11.90,23.93,-43.46,-17.00,7.95,-39.32,1
R,2022-11-08 12:44:08.411485,0.33,0.24,0.86,9.77,11.41,-41.32,-17.00,7.95,-39.32,1
