f,2022-11-09 18:31:42.795864,0.19,-0.37,1.01,-48.65,-24.84,10.50,30.97,52.51,-2.50,1
f,2022-11-09 18:31:42.811485,-0.12,-1.01,0.50,16.97,-52.06,106.14,30.97,52.51,-2.50,1
f,2022-11-09 18:31:42.827510,0.09,-1.46,0.21,19.23,-31.86,99.67,30.97,52.51,-2.50,1
f,2022-11-09 18:31:42.843069,0.58,-1.16,0.45,-35.22,-3.54,36.19,34.09,50.89,-4.96,1
f,2022-11-09 18:31:42.858679,0.58,-0.51,0.75,-91.37,17.58,-40.04,34.09,50.89,-4.96,1
f,2022-11-09 18:31:42.892339,-0.04,-0.12,1.08,-96.74,18.13,-61.10,34.09,50.89,-4.96,1
f,2022-11-09 18:31:42.907966,-0.09,-0.06,1.13,-35.58,9.77,-44.07,33.54,53.04,-6.07,1
f,2022-11-09 18:31:42.923978,0.22,-0.26,1.00,27.04,-10.07,-2.20,33.54,53.04,-6.07,1
f,2022-11-09 18:31:42.939614,0.41,-0.64,0.81,28.56,-20.39,2.38,32.65,53.60,-5.79,1
f,2022-11-09 18:31:42.954839,0.29,-0.67,0.71,12.51,-23.86,-4.88,32.65,53.60,-5.79,1
f,2022-11-09 18:31:42.986071,-0.09,-0.69,0.64,28.56,-6.04,-10.13,32.65,53.60,-5.79,1
f,2022-11-09 18:31:43.001743,0.11,-0.39,0.57,41.93,-1.16,-0.18,33.34,53.83,-5.30,1
f,2022-11-09 18:31:43.017449,-0.01,-1.09,1.09,41.44,-1.22,-2.01,33.34,53.83,-5.30,1
f,2022-11-09 18:31:43.033106,0.09,-0.76,0.67,29.42,-41.32,-53.77,33.34,53.83,-5.30,1
f,2022-11-09 18:31:43.064317,0.04,-0.88,0.88,9.52,-77.76,-93.99,32.29,53.39,-4.69,1
f,2022-11-09 18:31:43.079938,0.23,-0.65,0.90,-28.63,-112.79,-119.38,32.29,53.39,-4.69,1
f,2022-11-09 18:31:43.095945,0.20,-0.57,0.89,-35.40,-122.99,-124.15,28.56,56.73,-8.33,1
f,2022-11-09 18:31:43.111581,0.07,-0.38,0.69,-33.69,-119.63,-118.10,28.56,56.73,-8.33,1
f,2022-11-09 18:31:43.127153,-0.03,-0.40,0.75,-25.33,-79.04,-90.27,28.56,56.73,-8.33,1
f,2022-11-09 18:31:43.158045,-0.13,-0.41,0.75,-28.63,-66.35,-72.45,25.54,58.65,-11.72,1
f,2022-11-09 18:31:43.173667,-0.15,-0.32,0.85,-21.67,-46.02,-54.99,25.54,58.65,-11.72,1
f,2022-11-09 18:31:43.189676,-0.21,-0.16,0.78,4.03,-24.29,-32.29,25.54,58.65,-11.72,1
f,2022-11-09 18:31:43.205249,-0.29,-0.27,0.82,39.73,2.81,10.93,23.83,59.39,-12.89,1
f,2022-11-09 18:31:43.220824,-0.44,-0.22,0.64,33.08,57.68,23.32,23.83,59.39,-12.89,1
