c,2022-11-01 19:34:27.195281,0.01,-0.47,-0.90,-1.89,0.85,-1.16,-21.92,-54.71,-51.94,1
c,2022-11-01 19:34:27.213330,0.00,-0.47,-0.91,-2.56,1.40,-0.98,-21.92,-54.71,-51.94,1
c,2022-11-01 19:34:27.232492,0.00,-0.47,-0.92,-3.91,0.92,-1.59,-22.13,-54.82,-51.07,1
c,2022-11-01 19:34:27.251541,0.01,-0.48,-0.91,-3.11,-0.12,-1.04,-22.13,-54.82,-51.07,1
c,2022-11-01 19:34:27.271327,0.02,-0.48,-0.90,-4.03,-0.43,-0.12,-22.11,-54.54,-53.17,1
c,2022-11-01 19:34:27.289208,0.02,-0.47,-0.90,-6.41,0.43,0.06,-22.11,-54.54,-53.17,1
c,2022-11-01 19:34:27.307389,0.01,-0.47,-0.91,-6.41,0.18,-0.79,-22.11,-54.54,-53.17,1
c,2022-11-01 19:34:27.326362,0.01,-0.48,-0.91,-5.74,0.18,-1.77,-21.89,-53.88,-52.08,1
c,2022-11-01 19:34:27.344478,0.02,-0.50,-0.92,-4.39,0.49,-1.28,-21.89,-53.88,-52.08,1
c,2022-11-01 19:34:27.362288,0.00,-0.49,-0.92,-4.21,0.31,-1.04,-21.89,-53.88,-52.08,1
c,2022-11-01 19:34:27.381532,-0.00,-0.50,-0.93,-0.31,-0.85,-3.23,-21.31,-54.04,-51.54,1
c,2022-11-01 19:34:27.400325,0.01,-0.51,-0.93,2.56,-2.14,-3.72,-21.31,-54.04,-51.54,1
c,2022-11-01 19:34:27.419353,0.02,-0.50,-0.92,1.71,-2.32,-2.32,-21.84,-53.65,-52.22,1
c,2022-11-01 19:34:27.437266,0.02,-0.48,-0.92,2.81,-1.40,-2.20,-21.84,-53.65,-52.22,1
c,2022-11-01 19:34:27.455270,0.02,-0.49,-0.92,3.85,-1.59,-1.95,-21.84,-53.65,-52.22,1
c,2022-11-01 19:34:27.474354,0.01,-0.48,-0.92,5.74,-2.14,-2.01,-21.95,-53.94,-52.22,1
c,2022-11-01 19:34:27.492479,0.01,-0.48,-0.92,7.26,-2.56,-1.28,-21.95,-53.94,-52.22,1
c,2022-11-01 19:34:27.511462,0.01,-0.47,-0.91,9.46,-3.36,-0.31,-21.95,-53.94,-52.22,1
c,2022-11-01 19:34:27.531240,0.03,-0.46,-0.89,8.79,-3.91,1.22,-22.20,-54.38,-51.82,1
c,2022-11-01 19:34:27.549356,0.03,-0.45,-0.90,8.00,-3.11,2.44,-22.20,-54.38,-51.82,1
c,2022-11-01 19:34:27.568255,0.03,-0.45,-0.90,5.98,-2.44,2.26,-22.45,-55.04,-51.93,1
c,2022-11-01 19:34:27.586149,0.03,-0.46,-0.90,2.50,-1.28,3.17,-22.45,-55.04,-51.93,1
c,2022-11-01 19:34:27.604252,0.02,-0.47,-0.91,1.77,-0.37,3.60,-22.45,-55.04,-51.93,1
c,2022-11-01 19:34:27.623221,0.02,-0.47,-0.92,1.65,-0.43,3.17,-22.56,-55.31,-51.62,1
c,2022-11-01 19:34:27.641157,0.02,-0.48,-0.92,1.28,-0.43,2.93,-22.56,-55.31,-51.62,1
c,2022-11-01 19:34:27.659173,0.02,-0.47,-0.92,0.31,-0.67,3.36,-22.56,-55.31,-51.62,1
c,2022-11-01 19:34:27.678239,0.02,-0.48,-0.92,1.04,-1.16,2.81,-22.77,-55.55,-51.40,1
c,2022-11-01 19:34:27.696378,0.03,-0.48,-0.92,0.37,-2.08,3.78,-22.77,-55.55,-51.40,1
c,2022-11-01 19:34:27.714382,0.03,-0.48,-0.93,2.32,-2.26,3.85,-22.77,-55.55,-51.40,1
c,2022-11-01 19:34:27.733247,0.03,-0.46,-0.93,1.83,-2.93,5.62,-23.56,-55.05,-51.43,1
c,2022-11-01 19:34:27.751388,0.05,-0.46,-0.92,3.05,-3.78,8.24,-23.56,-55.05,-51.43,1
c,2022-11-01 19:34:27.770168,0.06,-0.44,-0.90,-0.85,-2.87,10.31,-24.08,-55.18,-50.94,1
c,2022-11-01 19:34:27.788350,0.05,-0.44,-0.91,-2.38,-1.34,9.95,-24.08,-55.18,-50.94,1
c,2022-11-01 19:34:27.806248,0.05,-0.45,-0.90,-2.99,-0.92,10.25,-24.08,-55.18,-50.94,1
