o,2022-10-17 09:47:45.069108,-0.09,-0.70,0.78,42.66,5.43,-20.87,57.41,57.65,-40.09,1
o,2022-10-17 09:47:45.075006,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ovf,1
o,2022-10-17 09:47:45.084451,0.01,-0.85,0.72,48.34,9.16,-15.44,58.36,57.17,-38.35,1
o,2022-10-17 09:47:45.092294,0.05,-0.93,0.65,33.75,13.98,-9.40,0.00,0.00,ovf,1
o,2022-10-17 09:47:45.099197,0.08,-1.01,0.56,33.75,13.98,-9.40,0.00,0.00,ovf,1
o,2022-10-17 09:47:45.107159,0.11,-1.11,0.50,38.76,14.83,-9.03,0.00,0.00,ovf,1
o,2022-10-17 09:47:45.115178,0.11,-1.16,0.46,26.31,15.69,-11.05,0.00,0.00,ovf,1
o,2022-10-17 09:47:45.123199,0.07,-1.16,0.48,10.74,16.85,-13.73,0.00,0.00,ovf,1
o,2022-10-17 09:47:45.131254,0.02,-1.11,0.51,-1.71,18.13,-14.89,0.00,0.00,ovf,1
o,2022-10-17 09:47:45.140744,-0.01,-1.06,0.57,-8.30,18.80,-14.22,60.00,56.24,-39.32,1
o,2022-10-17 09:47:45.149205,-0.08,-1.00,0.62,-11.11,20.20,-11.35,0.00,0.00,0.00,1
o,2022-10-17 09:47:45.157556,-0.09,-0.95,0.65,-10.38,21.85,-6.35,0.00,0.00,0.00,1
o,2022-10-17 09:47:45.166078,-0.05,-0.91,0.66,-7.51,23.93,-0.79,0.00,0.00,0.00,1
o,2022-10-17 09:47:45.174259,0.02,-0.90,0.64,-3.30,25.09,3.72,0.00,0.00,0.00,1
o,2022-10-17 09:47:45.183681,0.07,-0.86,0.63,-0.98,25.21,5.62,61.98,55.91,-39.82,1
o,2022-10-17 09:47:45.192095,0.11,-0.84,0.63,-1.16,24.11,5.07,61.98,55.91,-39.82,1
o,2022-10-17 09:47:45.200459,0.14,-0.80,0.61,0.49,21.06,2.01,61.98,55.91,-39.82,1
o,2022-10-17 09:47:45.208928,0.18,-0.75,0.59,1.10,16.91,-2.32,61.98,55.91,-39.82,1
o,2022-10-17 09:47:45.217365,0.21,-0.73,0.55,-0.06,12.45,-6.41,61.98,55.91,-39.82,1
o,2022-10-17 09:47:45.224844,0.22,-0.70,0.52,-0.06,12.45,-6.41,61.98,55.91,-39.82,1
o,2022-10-17 09:47:45.234180,0.26,-0.69,0.49,-7.57,4.21,-16.72,63.20,55.09,-40.71,1
o,2022-10-17 09:47:45.242641,0.24,-0.69,0.47,-14.40,-1.53,-28.44,63.20,55.09,-40.71,1
o,2022-10-17 09:47:45.250095,0.20,-0.66,0.48,-14.40,-1.53,-28.44,63.20,55.09,-40.71,1
o,2022-10-17 09:47:45.258685,0.07,-0.61,0.51,-23.50,-3.85,-30.33,63.20,55.09,-40.71,1
o,2022-10-17 09:47:45.267164,0.07,-0.62,0.50,-18.31,-4.76,-26.98,63.20,55.09,-40.71,1
o,2022-10-17 09:47:45.275676,0.01,-0.63,0.47,-10.99,-2.87,-21.48,63.20,55.09,-40.71,1
o,2022-10-17 09:47:45.285081,0.04,-0.68,0.39,-10.68,15.01,-11.17,63.94,53.28,-41.35,1
