w,2022-10-17 10:00:36.260431,-0.00,0.75,0.68,4.09,-2.32,-14.40,78.03,14.11,-37.01,1
w,2022-10-17 10:00:36.267277,-0.01,0.74,0.65,0.00,0.00,0.00,0.00,0.00,ovf,1
w,2022-10-17 10:00:36.275257,-0.01,0.71,0.62,2.32,-2.26,-12.33,0.00,0.00,ovf,1
w,2022-10-17 10:00:36.283169,-0.01,0.68,0.60,1.59,-1.65,-10.25,0.00,0.00,ovf,1
w,2022-10-17 10:00:36.291211,-0.01,0.66,0.58,-0.37,-1.28,-8.36,0.00,0.00,ovf,1
w,2022-10-17 10:00:36.300618,-0.00,0.65,0.59,-2.08,-0.73,-7.20,78.39,14.10,-35.89,1
w,2022-10-17 10:00:36.309108,-0.01,0.66,0.59,-4.94,-1.53,-6.35,78.39,14.10,-35.89,1
w,2022-10-17 10:00:36.317536,-0.03,0.67,0.61,-6.04,-2.50,-6.04,78.39,14.10,-35.89,1
w,2022-10-17 10:00:36.325997,-0.01,0.68,0.61,-6.84,-3.78,-6.16,78.39,14.10,-35.89,1
w,2022-10-17 10:00:36.334419,-0.00,0.70,0.62,-7.45,-4.64,-6.47,78.39,14.10,-35.89,1
w,2022-10-17 10:00:36.342943,-0.03,0.73,0.64,-8.61,-5.07,-6.47,78.39,14.10,-35.89,1
w,2022-10-17 10:00:36.352376,-0.07,0.74,0.65,-8.91,-4.46,-6.16,78.23,14.58,-37.94,1
w,2022-10-17 10:00:36.360773,-0.12,0.73,0.68,-8.91,0.31,-6.90,78.23,14.58,-37.94,1
w,2022-10-17 10:00:36.369090,-0.12,0.72,0.69,-9.70,3.85,-9.03,78.23,14.58,-37.94,1
w,2022-10-17 10:00:36.377456,-0.10,0.73,0.71,-12.02,6.96,-11.84,78.23,14.58,-37.94,1
w,2022-10-17 10:00:36.385862,-0.07,0.73,0.72,-15.14,9.64,-14.53,78.23,14.58,-37.94,1
w,2022-10-17 10:00:36.394227,-0.08,0.75,0.73,-16.72,11.47,-16.97,78.23,14.58,-37.94,1
