,2022-11-09 19:34:42.883008,0.33,0.22,0.95,0.00,-18.07,-5.25,-15.38,22.84,-124.72,1
,2022-11-09 19:34:42.901241,0.34,0.12,0.90,-5.37,-14.95,-0.06,-15.38,22.84,-124.72,1
,2022-11-09 19:34:42.920078,0.36,0.23,0.81,-15.38,-17.33,7.51,-21.14,20.52,-124.96,1
,2022-11-09 19:34:42.938310,0.34,0.26,0.72,-24.05,-17.15,11.90,-21.14,20.52,-124.96,1
,2022-11-09 19:34:42.957226,0.37,0.44,0.74,-16.42,-20.75,18.92,-28.64,19.24,-130.87,1
,2022-11-09 19:34:42.975102,-0.03,0.69,1.07,-0.37,0.00,-6.65,-28.64,19.24,-130.87,1
,2022-11-09 19:34:42.993132,0.28,0.26,0.73,30.52,11.60,6.53,-28.64,19.24,-130.87,1
,2022-11-09 19:34:43.012148,0.31,0.40,0.69,-42.05,32.23,-12.82,-29.74,18.98,-131.80,1
,2022-11-09 19:34:43.030314,0.28,0.45,0.73,-49.62,44.37,-9.09,-29.74,18.98,-131.80,1
,2022-11-09 19:34:43.048027,0.06,0.58,0.57,-5.43,10.19,16.42,-29.74,18.98,-131.80,1
,2022-11-09 19:34:43.066971,0.29,0.47,0.82,72.94,-38.82,41.81,-32.37,19.27,-127.65,1
,2022-11-09 19:34:43.085008,0.33,0.35,0.68,15.08,-32.41,16.91,-32.37,19.27,-127.65,1
,2022-11-09 19:34:43.102927,0.22,0.40,0.75,10.01,-31.01,16.24,-32.37,19.27,-127.65,1
,2022-11-09 19:34:43.122065,0.27,0.48,0.90,21.48,-31.25,23.32,-37.83,24.28,-111.99,1
,2022-11-09 19:34:43.140066,0.32,0.44,0.87,14.65,-21.79,20.69,-37.83,24.28,-111.99,1
,2022-11-09 19:34:43.159056,0.35,0.49,0.97,-0.85,-18.07,14.47,-38.85,29.14,-97.39,1
,2022-11-09 19:34:43.177263,0.30,0.48,0.97,-26.92,-16.17,4.39,-38.85,29.14,-97.39,1
,2022-11-09 19:34:43.195136,0.24,0.40,1.03,14.10,-43.46,24.66,-38.85,29.14,-97.39,1
,2022-11-09 19:34:43.214205,0.38,0.65,1.22,40.53,-51.64,36.80,-35.91,32.03,-85.36,1
,2022-11-09 19:34:43.232015,0.19,0.62,1.22,15.69,-36.13,18.55,-35.91,32.03,-85.36,1
,2022-11-09 19:34:43.250054,0.16,0.84,1.73,19.65,20.51,11.41,-35.91,32.03,-85.36,1
,2022-11-09 19:34:43.269019,0.33,0.52,0.84,-47.49,64.27,-45.29,-32.34,32.14,-92.03,1
,2022-11-09 19:34:43.287231,0.50,0.17,0.65,-44.25,53.04,-38.57,-32.34,32.14,-92.03,1
,2022-11-09 19:34:43.306114,0.52,0.36,0.50,-35.16,30.09,-11.54,-28.26,27.92,-108.41,1
,2022-11-09 19:34:43.324238,0.42,0.44,0.60,-28.02,-8.42,-2.14,-28.26,27.92,-108.41,1
,2022-11-09 19:34:43.342369,0.29,0.54,0.76,-33.57,-6.65,-3.54,-28.26,27.92,-108.41,1
,2022-11-09 19:34:43.361188,0.31,0.53,0.69,-36.62,-3.36,-10.31,-31.07,25.32,-118.69,1
,2022-11-09 19:34:43.379219,0.17,0.53,0.46,-33.02,-3.54,-11.11,-31.07,25.32,-118.69,1
,2022-11-09 19:34:43.397114,-0.02,0.77,0.90,65.31,-48.03,19.10,-31.07,25.32,-118.69,1
,2022-11-09 19:34:43.416169,0.75,1.44,1.44,-133.79,121.70,-99.79,-30.90,24.35,-125.13,1
,2022-11-09 19:34:43.434148,0.09,0.67,0.86,7.87,-20.81,13.85,-30.90,24.35,-125.13,1
,2022-11-09 19:34:43.452067,0.69,1.53,0.98,94.18,-21.06,44.31,-30.90,24.35,-125.13,1
,2022-11-09 19:34:43.471065,0.04,0.16,0.24,-95.76,23.56,-88.93,-29.19,20.29,-128.55,1
,2022-11-09 19:34:43.489302,0.08,0.23,0.67,1.34,-5.98,-19.84,-29.19,20.29,-128.55,1
,2022-11-09 19:34:43.508220,0.17,0.60,0.55,27.89,-5.55,-11.60,-30.98,12.92,-125.00,1
,2022-11-09 19:34:43.526161,0.24,0.46,0.61,29.42,-14.95,-18.98,-30.98,12.92,-125.00,1
,2022-11-09 19:34:43.544233,0.18,0.22,0.89,27.10,-10.25,-16.78,-30.98,12.92,-125.00,1
,2022-11-09 19:34:43.562925,0.21,0.22,0.94,31.19,-0.49,14.89,-33.68,8.30,-117.50,1
,2022-11-09 19:34:43.581135,0.28,0.28,0.91,29.11,1.83,8.97,-33.68,8.30,-117.50,1
,2022-11-09 19:34:43.599222,0.28,0.17,0.85,12.39,-8.85,3.11,-33.68,8.30,-117.50,1
