,2022-11-09 19:43:43.654866,0.45,0.13,0.73,0.92,-9.28,-1.77,40.63,-22.40,-150.51,1
,2022-11-09 19:43:43.673829,0.44,0.13,0.74,-0.18,-9.58,9.58,40.98,-21.36,-149.30,1
,2022-11-09 19:43:43.692054,0.41,0.11,0.78,-8.73,-6.84,18.62,40.98,-21.36,-149.30,1
,2022-11-09 19:43:43.710000,0.42,0.26,0.71,-14.77,-3.42,28.87,40.98,-21.36,-149.30,1
,2022-11-09 19:43:43.728930,0.43,0.46,0.65,-27.77,-6.84,25.94,41.13,-22.66,-148.08,1
,2022-11-09 19:43:43.746994,0.23,1.14,0.75,-33.51,-5.37,18.62,41.13,-22.66,-148.08,1
,2022-11-09 19:43:43.765905,0.31,0.76,0.74,35.22,-6.84,-34.85,40.61,-24.84,-147.81,1
,2022-11-09 19:43:43.783872,0.44,0.34,0.53,-9.58,23.07,5.07,40.61,-24.84,-147.81,1
,2022-11-09 19:43:43.801865,0.37,0.78,0.68,24.17,15.63,16.85,40.61,-24.84,-147.81,1
,2022-11-09 19:43:43.820820,0.35,1.40,0.35,21.00,3.36,12.39,41.36,-24.34,-149.29,1
,2022-11-09 19:43:43.838977,0.36,1.13,0.31,36.87,-16.72,-31.07,41.36,-24.34,-149.29,1
,2022-11-09 19:43:43.857054,0.38,0.60,0.67,48.34,-31.01,-47.06,41.36,-24.34,-149.29,1
,2022-11-09 19:43:43.875944,0.36,0.31,0.86,62.01,-14.95,-13.24,41.98,-18.52,-150.85,1
,2022-11-09 19:43:43.893969,0.32,0.06,0.83,38.45,-10.86,-58.72,41.98,-18.52,-150.85,1
,2022-11-09 19:43:43.912963,0.41,-0.23,1.00,26.25,-12.88,-35.40,41.21,-11.36,-154.65,1
,2022-11-09 19:43:43.931192,0.38,-0.18,1.05,12.70,-5.43,-14.95,41.21,-11.36,-154.65,1
,2022-11-09 19:43:43.949074,0.42,-0.10,1.01,-8.42,-6.29,0.00,41.21,-11.36,-154.65,1
,2022-11-09 19:43:43.967883,0.30,0.08,0.98,-27.89,-4.58,6.23,39.42,-10.75,-153.42,1
,2022-11-09 19:43:43.985960,0.30,0.34,1.19,-7.93,13.98,41.38,39.42,-10.75,-153.42,1
,2022-11-09 19:43:44.003869,0.38,0.40,0.85,-24.54,42.11,23.44,39.42,-10.75,-153.42,1
,2022-11-09 19:43:44.022851,0.49,0.49,0.51,-35.22,41.75,12.88,41.58,-14.99,-152.92,1
,2022-11-09 19:43:44.040853,0.58,0.58,0.46,-29.72,7.02,8.24,41.58,-14.99,-152.92,1
,2022-11-09 19:43:44.058745,0.55,0.54,0.49,-28.93,0.06,15.50,41.58,-14.99,-152.92,1
,2022-11-09 19:43:44.078011,0.51,0.56,0.43,-24.41,-5.37,22.34,41.59,-18.96,-150.18,1
,2022-11-09 19:43:44.095949,0.46,0.60,0.39,-17.82,-17.52,25.45,41.59,-18.96,-150.18,1
,2022-11-09 19:43:44.115032,-1.31,1.25,1.78,-19.71,-21.36,-15.32,41.55,-20.75,-151.15,1
,2022-11-09 19:43:44.132844,0.39,0.35,0.70,9.89,29.79,4.39,41.55,-20.75,-151.15,1
,2022-11-09 19:43:44.151042,-0.03,0.39,0.17,-7.63,34.67,-7.87,41.55,-20.75,-151.15,1
,2022-11-09 19:43:44.170038,0.10,0.41,0.49,26.25,-13.92,-0.18,42.16,-20.20,-150.98,1
,2022-11-09 19:43:44.187893,0.24,0.22,0.76,59.14,-54.32,26.43,42.16,-20.20,-150.98,1
,2022-11-09 19:43:44.205861,0.38,0.26,0.83,37.60,-51.39,36.13,42.16,-20.20,-150.98,1
,2022-11-09 19:43:44.224810,0.37,0.55,0.83,2.93,-33.81,19.47,36.68,-18.44,-151.90,1
,2022-11-09 19:43:44.242887,0.39,0.62,0.92,-12.33,-20.39,6.35,36.68,-18.44,-151.90,1
,2022-11-09 19:43:44.261798,0.45,0.65,0.92,-9.40,-13.00,4.03,34.16,-20.70,-152.56,1
,2022-11-09 19:43:44.279860,0.45,0.68,1.00,-10.99,6.10,-2.14,34.16,-20.70,-152.56,1
,2022-11-09 19:43:44.297930,0.40,0.63,0.94,5.19,0.06,6.71,34.16,-20.70,-152.56,1
,2022-11-09 19:43:44.316935,0.36,0.58,0.94,18.43,-12.70,20.81,32.53,-20.52,-154.17,1
,2022-11-09 19:43:44.334791,0.32,0.58,1.00,25.88,-25.88,34.42,32.53,-20.52,-154.17,1
,2022-11-09 19:43:44.352861,0.24,1.00,1.35,19.04,-18.37,15.56,32.53,-20.52,-154.17,1
,2022-11-09 19:43:44.371866,0.20,1.14,1.00,-7.93,45.47,-33.14,30.93,-18.76,-154.14,1
,2022-11-09 19:43:44.390001,0.34,0.89,0.76,4.09,53.10,-57.01,30.93,-18.76,-154.14,1
,2022-11-09 19:43:44.407893,0.47,0.77,0.55,0.92,44.25,-75.44,30.93,-18.76,-154.14,1
,2022-11-09 19:43:44.426888,0.44,0.42,0.63,-1.77,25.02,-83.80,34.12,-15.12,-154.00,1
,2022-11-09 19:43:44.444859,0.48,0.34,0.54,15.20,6.47,-53.47,34.12,-15.12,-154.00,1
