,2022-10-31 14:47:21.152754,0.23,0.12,0.87,-78.12,-15.56,-29.05,-3.97,31.40,-44.08,1
,2022-10-31 14:47:21.163135,0.19,0.24,1.00,-43.95,-23.25,-17.15,-6.42,30.96,-46.50,1
,2022-10-31 14:47:21.183235,0.12,0.05,0.94,8.18,-29.17,-0.61,-6.42,30.96,-46.50,1
,2022-10-31 14:47:21.203303,0.11,-0.16,0.87,12.15,-20.94,-4.03,-6.42,30.96,-46.50,1
,2022-10-31 14:47:21.223657,0.19,-0.19,0.91,-8.36,-26.18,-17.33,-9.08,30.93,-44.89,1
,2022-10-31 14:47:21.249359,0.08,0.01,1.01,-15.87,-36.74,-38.39,-9.08,30.93,-44.89,1
,2022-10-31 14:47:21.269982,0.02,0.12,1.05,20.87,-29.72,-20.94,-11.94,30.93,-43.62,1
,2022-10-31 14:47:21.293876,0.06,-0.10,0.85,42.72,-14.59,-6.77,-11.94,30.93,-43.62,1
,2022-10-31 14:47:21.312953,0.09,-0.12,0.87,1.40,9.89,-33.75,-13.50,31.49,-43.86,1
,2022-10-31 14:47:21.325861,0.19,-0.13,0.94,-33.75,21.48,-32.59,-13.50,31.49,-43.86,1
,2022-10-31 14:47:21.345875,0.33,-0.12,0.88,-52.31,4.94,-15.01,-13.50,31.49,-43.86,1
,2022-10-31 14:47:21.365867,0.27,-0.06,0.87,-64.39,0.61,-18.55,-14.28,30.35,-41.15,1
,2022-10-31 14:47:21.385856,0.21,-0.03,0.91,-78.80,2.93,-31.13,-14.28,30.35,-41.15,1
,2022-10-31 14:47:21.406040,0.10,0.06,0.97,-78.49,6.04,-26.67,-14.28,30.35,-41.15,1
,2022-10-31 14:47:21.426037,-0.87,0.61,1.78,-18.92,20.87,-4.64,-15.45,27.98,-42.26,1
,2022-10-31 14:47:21.447379,0.29,-0.34,0.81,195.62,11.78,18.98,-15.45,27.98,-42.26,1
,2022-10-31 14:47:21.467434,0.36,-0.18,0.89,-24.05,59.57,27.28,-13.82,30.05,-41.94,1
,2022-10-31 14:47:21.487484,0.21,-0.03,1.00,-40.77,41.63,29.60,-13.82,30.05,-41.94,1
,2022-10-31 14:47:21.507418,0.28,-0.07,0.84,18.13,-11.29,56.88,-13.82,30.05,-41.94,1
,2022-10-31 14:47:21.532852,0.25,-0.08,0.79,40.22,-35.16,74.58,-13.01,30.10,-40.66,1
,2022-10-31 14:47:21.546028,0.20,-0.21,0.62,50.66,-54.69,73.79,-13.01,30.10,-40.66,1
,2022-10-31 14:47:21.566119,0.02,0.38,1.27,-42.66,-15.01,-2.87,-12.67,30.47,-40.42,1
,2022-10-31 14:47:21.586086,0.14,0.43,1.10,49.87,-25.27,-57.50,-12.67,30.47,-40.42,1
,2022-10-31 14:47:21.606078,0.37,0.61,1.15,67.50,0.55,-90.52,-12.67,30.47,-40.42,1
,2022-10-31 14:47:21.626067,0.49,0.42,1.24,64.51,34.55,-41.08,-13.51,30.53,-39.23,1
,2022-10-31 14:47:21.647024,0.46,-0.11,1.13,54.14,45.10,-2.99,-13.51,30.53,-39.23,1
,2022-10-31 14:47:21.667073,0.49,-0.29,1.11,28.56,71.84,-2.20,-12.79,32.67,-39.56,1
,2022-10-31 14:47:21.677123,0.65,-0.64,0.64,37.17,77.03,11.05,-12.79,32.67,-39.56,1
,2022-10-31 14:47:21.697099,0.36,-0.52,0.82,28.63,48.22,28.26,-12.79,32.67,-39.56,1
,2022-10-31 14:47:21.717106,0.48,-0.54,0.64,28.08,3.30,55.48,-12.66,35.38,-39.81,1
,2022-10-31 14:47:21.747144,0.00,-0.40,0.77,-4.15,-14.65,18.01,-12.66,35.38,-39.81,1
,2022-10-31 14:47:21.762762,0.26,-0.31,0.46,-65.31,-9.52,-2.32,-12.66,35.38,-39.81,1
,2022-10-31 14:47:21.782901,-0.00,0.15,0.94,-65.31,-28.32,-13.24,-12.51,34.34,-41.88,1
,2022-10-31 14:47:21.802961,0.11,0.20,0.98,76.97,-108.58,-32.59,-12.51,34.34,-41.88,1
,2022-10-31 14:47:21.824363,0.49,-0.02,0.53,218.44,-160.46,-37.23,-15.04,35.53,-38.75,1
,2022-10-31 14:47:21.844352,0.42,-0.33,0.65,144.78,-91.19,-8.30,-15.04,35.53,-38.75,1
,2022-10-31 14:47:21.864838,0.42,-0.40,1.03,63.35,-41.38,27.77,-16.21,37.96,-32.35,1
,2022-10-31 14:47:21.884934,0.57,-0.70,0.99,21.42,-54.87,98.82,-16.21,37.96,-32.35,1
,2022-10-31 14:47:21.905079,0.49,-0.81,0.92,-17.21,-70.56,143.49,-16.21,37.96,-32.35,1
,2022-10-31 14:47:21.928916,-0.12,-0.56,1.02,-38.82,-41.32,120.36,-13.34,40.53,-30.73,1
,2022-10-31 14:47:21.948981,-0.19,-0.24,1.24,-84.78,23.93,11.35,-13.34,40.53,-30.73,1
,2022-10-31 14:47:21.969011,-0.01,0.11,1.34,-79.04,19.90,-33.63,-13.68,38.84,-32.45,1
,2022-10-31 14:47:21.990088,-0.61,0.63,1.59,-29.48,66.89,-18.31,-13.68,38.84,-32.45,1
,2022-10-31 14:47:22.000169,-0.20,0.32,1.30,91.19,65.49,17.21,-13.68,38.84,-32.45,1
,2022-10-31 14:47:22.020528,-0.05,0.09,1.09,129.39,68.79,16.91,-12.13,39.21,-33.31,1
,2022-10-31 14:47:22.040538,0.46,-0.14,0.78,104.74,79.71,-0.18,-12.13,39.21,-33.31,1
,2022-10-31 14:47:22.061922,0.54,-0.16,0.76,48.46,85.69,-16.85,-12.13,39.21,-33.31,1
,2022-10-31 14:47:22.082378,0.58,-0.17,0.71,12.27,80.38,-33.33,-12.00,40.37,-34.74,1
,2022-10-31 14:47:22.112293,0.64,-0.27,0.70,-4.46,66.10,-37.96,-12.00,40.37,-34.74,1
