k,2022-10-01 12:05:37.158327,0.25,-0.01,1.00,21.55,-3.97,3.23,-2.75,33.01,17.44,1
k,2022-10-01 12:05:37.173953,0.24,-0.12,0.95,44.49,-10.38,19.47,-2.64,32.59,16.14,1
k,2022-10-01 12:05:37.205188,0.23,-0.18,0.91,51.27,-12.94,28.93,-2.64,32.59,16.14,1
k,2022-10-01 12:05:37.220813,0.22,-0.21,0.90,50.48,-9.22,31.37,-2.64,32.59,16.14,1
k,2022-10-01 12:05:37.236457,0.23,-0.21,0.89,50.17,-4.09,32.35,-2.29,32.63,18.26,1
k,2022-10-01 12:05:37.252083,-0.26,1.65,0.25,54.44,6.35,30.15,-2.29,32.63,18.26,1
k,2022-10-01 12:05:37.267712,0.14,0.30,0.81,-19.04,-14.53,-87.59,-2.27,32.53,19.84,1
k,2022-10-01 12:05:37.283334,0.11,-0.60,0.81,-18.31,-4.58,-109.44,-2.27,32.53,19.84,1
k,2022-10-01 12:05:37.314567,0.19,0.12,0.76,52.12,-0.12,-23.99,-2.27,32.53,19.84,1
k,2022-10-01 12:05:37.330203,0.21,-0.38,0.89,84.90,-1.95,-9.40,-0.68,30.08,23.93,1
k,2022-10-01 12:05:37.345820,0.26,-1.13,0.92,59.20,-10.38,-37.11,-0.68,30.08,23.93,1
k,2022-10-01 12:05:37.361464,0.23,-1.24,0.97,18.62,-12.15,-42.79,-0.68,30.08,23.93,1
k,2022-10-01 12:05:37.377093,0.15,-1.10,0.89,-40.95,-14.10,-38.82,2.51,28.54,27.60,1
k,2022-10-01 12:05:37.392715,-0.21,-1.13,1.41,-57.62,7.63,-0.06,2.51,28.54,27.60,1
k,2022-10-01 12:05:37.423948,-0.14,-0.84,1.04,-35.28,60.49,21.24,2.51,28.54,27.60,1
k,2022-10-01 12:05:37.439579,0.07,-1.04,0.78,-35.10,72.33,24.78,3.87,30.22,25.04,1
k,2022-10-01 12:05:37.455223,0.22,-1.12,0.58,-43.88,61.22,42.54,3.87,30.22,25.04,1
k,2022-10-01 12:05:37.470846,0.27,-0.99,0.50,-52.49,37.72,67.26,7.32,28.99,17.38,1
k,2022-10-01 12:05:37.486452,0.29,-0.76,0.43,-64.09,5.92,88.99,7.32,28.99,17.38,1
k,2022-10-01 12:05:37.517705,0.28,-0.54,0.49,-63.60,-13.67,99.91,7.32,28.99,17.38,1
k,2022-10-01 12:05:37.533330,0.25,-0.34,0.58,-60.79,-25.63,102.23,11.68,24.72,13.62,1
k,2022-10-01 12:05:37.548974,0.21,-0.21,0.63,-59.33,-30.46,97.23,11.68,24.72,13.62,1
k,2022-10-01 12:05:37.571586,0.19,-0.16,0.71,-50.42,-32.96,96.01,11.68,24.72,13.62,1
k,2022-10-01 12:05:37.587988,0.29,0.17,0.79,-57.19,-31.01,100.89,14.78,18.31,11.27,1
k,2022-10-01 12:05:37.603635,0.34,0.46,0.88,-78.06,-32.71,86.98,14.78,18.31,11.27,1
k,2022-10-01 12:05:37.627405,0.26,0.59,1.07,-91.31,-33.33,69.76,15.21,15.67,11.54,1
k,2022-10-01 12:05:37.643054,0.19,0.77,1.15,-58.72,-22.95,67.02,15.21,15.67,11.54,1
k,2022-10-01 12:05:37.664831,0.21,0.84,1.17,-23.38,-15.08,56.40,15.21,15.67,11.54,1
k,2022-10-01 12:05:37.681430,0.29,0.81,1.12,-0.24,-7.93,45.23,15.72,14.76,9.83,1
k,2022-10-01 12:05:37.697076,0.30,0.64,1.05,9.64,-7.45,30.03,15.72,14.76,9.83,1
k,2022-10-01 12:05:37.712682,0.21,0.49,1.09,9.52,-10.86,22.09,15.72,14.76,9.83,1
k,2022-10-01 12:05:37.728308,0.15,0.45,1.10,13.92,-7.08,20.26,15.31,14.14,7.89,1
k,2022-10-01 12:05:37.743951,0.14,0.39,1.07,13.18,-1.95,13.67,15.31,14.14,7.89,1
k,2022-10-01 12:05:37.759577,0.13,0.29,1.07,12.02,1.83,8.12,15.31,14.14,7.89,1
k,2022-10-01 12:05:37.790828,0.14,0.20,1.05,6.59,6.84,4.76,14.03,15.11,7.42,1
k,2022-10-01 12:05:37.806455,0.15,0.14,1.00,4.88,11.41,10.50,14.03,15.11,7.42,1
k,2022-10-01 12:05:37.822086,0.20,0.12,0.94,1.40,5.86,14.22,11.77,16.41,6.87,1
k,2022-10-01 12:05:37.837709,0.22,0.22,0.92,-8.73,3.48,9.22,11.77,16.41,6.87,1
k,2022-10-01 12:05:37.853333,0.22,0.26,0.91,-18.07,3.48,-1.59,11.77,16.41,6.87,1
k,2022-10-01 12:05:37.884591,0.26,0.22,0.84,-17.09,3.85,-6.90,9.53,17.09,5.68,1
k,2022-10-01 12:05:37.900193,0.26,0.13,0.69,-9.58,-8.30,-7.57,9.53,17.09,5.68,1
k,2022-10-01 12:05:37.915820,0.27,0.11,0.64,-7.20,-22.28,-4.88,9.53,17.09,5.68,1
k,2022-10-01 12:05:37.931465,-1.52,0.46,2.21,-4.70,-30.40,-2.99,8.17,18.13,8.67,1
k,2022-10-01 12:05:37.947090,0.15,0.06,0.82,54.87,17.64,9.52,8.17,18.13,8.67,1
k,2022-10-01 12:05:37.962698,0.23,-0.09,0.85,2.08,38.88,-3.17,8.65,17.66,8.68,1
k,2022-10-01 12:05:37.993949,-0.20,-0.07,0.28,-35.22,43.21,-24.48,8.65,17.66,8.68,1
k,2022-10-01 12:05:38.009592,0.13,0.06,0.77,2.44,-22.22,-10.19,8.65,17.66,8.68,1
k,2022-10-01 12:05:38.025224,0.11,-0.05,0.69,5.19,-28.26,-7.93,11.57,15.38,9.29,1
k,2022-10-01 12:05:38.040845,0.10,-0.17,0.56,26.12,-42.24,15.50,11.57,15.38,9.29,1
k,2022-10-01 12:05:38.056475,0.15,0.06,0.87,21.12,-39.73,20.75,11.57,15.38,9.29,1
k,2022-10-01 12:05:38.087722,0.15,0.07,0.97,0.98,-34.67,12.76,18.63,10.33,10.72,1
k,2022-10-01 12:05:38.103332,0.16,0.11,1.03,-26.98,-19.90,-7.63,18.63,10.33,10.72,1
k,2022-10-01 12:05:38.118975,0.25,0.20,1.34,-31.37,-29.11,-13.73,18.63,10.33,10.72,1
k,2022-10-01 12:05:38.134605,0.29,0.33,1.46,-37.41,-30.70,-7.81,23.60,4.66,12.76,1
k,2022-10-01 12:05:38.150227,0.08,0.44,1.45,8.79,-59.81,22.34,23.60,4.66,12.76,1
k,2022-10-01 12:05:38.165853,-0.08,0.86,1.84,44.80,-14.34,26.49,25.27,3.88,11.67,1
k,2022-10-01 12:05:38.197086,0.07,0.58,1.35,53.65,51.70,-9.28,25.27,3.88,11.67,1
k,2022-10-01 12:05:38.212715,0.28,0.19,1.10,39.67,62.93,-45.17,25.27,3.88,11.67,1
k,2022-10-01 12:05:38.228357,0.40,0.03,0.86,23.25,54.26,-45.78,22.20,7.68,10.77,1
k,2022-10-01 12:05:38.243982,0.44,0.02,0.74,15.08,37.41,-46.14,22.20,7.68,10.77,1
k,2022-10-01 12:05:38.259612,0.44,0.04,0.66,10.50,17.76,-47.18,22.20,7.68,10.77,1
k,2022-10-01 12:05:38.275234,0.38,-0.07,0.63,12.45,-2.32,-42.30,18.40,10.64,11.57,1
k,2022-10-01 12:05:38.306485,0.26,-0.17,0.61,16.60,-24.17,-33.57,18.40,10.64,11.57,1
k,2022-10-01 12:05:38.322110,-0.11,-0.36,1.20,76.66,-25.57,13.67,15.72,10.25,14.22,1
k,2022-10-01 12:05:38.337742,0.14,-0.31,0.77,74.40,-23.56,35.34,15.72,10.25,14.22,1
k,2022-10-01 12:05:38.353364,0.16,-0.30,0.83,-4.64,3.36,-7.08,15.72,10.25,14.22,1
k,2022-10-01 12:05:38.368993,0.17,-0.14,0.85,-79.35,31.25,-52.80,15.59,10.49,13.12,1
k,2022-10-01 12:05:38.384615,0.06,-0.84,0.25,-81.54,42.05,-55.30,15.59,10.49,13.12,1
k,2022-10-01 12:05:38.415865,0.29,-0.02,1.05,-1.95,-31.31,43.21,15.59,10.49,13.12,1
k,2022-10-01 12:05:38.431476,0.18,-0.17,0.84,6.10,-15.14,46.57,18.15,9.23,14.06,1
k,2022-10-01 12:05:38.447102,0.23,-0.15,0.99,-8.36,-29.24,52.61,18.15,9.23,14.06,1
k,2022-10-01 12:05:38.462726,0.21,-0.25,0.86,-66.47,4.39,-20.69,18.15,9.23,14.06,1
k,2022-10-01 12:05:38.478389,0.24,0.39,1.35,-43.58,-33.45,48.28,21.59,7.56,13.02,1
k,2022-10-01 12:05:38.509621,0.13,0.70,1.14,-57.31,-0.61,0.24,21.59,7.56,13.02,1
k,2022-10-01 12:05:38.525231,0.14,0.49,1.01,-53.28,2.93,-36.38,22.24,7.25,11.22,1
k,2022-10-01 12:05:38.540858,0.16,0.32,0.95,9.83,-5.62,1.65,22.24,7.25,11.22,1
k,2022-10-01 12:05:38.556501,0.15,0.25,0.95,54.44,-2.14,32.41,22.24,7.25,11.22,1
k,2022-10-01 12:05:38.572127,0.15,0.09,0.93,82.03,2.14,51.57,21.55,6.92,11.54,1
k,2022-10-01 12:05:38.587752,0.17,-0.02,0.91,78.61,8.54,52.37,21.55,6.92,11.54,1
k,2022-10-01 12:05:38.618986,0.16,-0.03,0.90,47.85,21.24,38.57,21.55,6.92,11.54,1
k,2022-10-01 12:05:38.634614,0.34,-0.03,1.28,39.37,-50.66,-52.73,21.18,6.88,11.06,1
k,2022-10-01 12:05:38.650257,0.03,0.25,0.82,-11.29,-14.77,-61.46,21.18,6.88,11.06,1
k,2022-10-01 12:05:38.665883,0.14,-0.05,0.77,-8.79,-9.03,-60.49,25.16,3.41,15.33,1
k,2022-10-01 12:05:38.681512,0.10,0.10,0.86,35.71,-11.29,-24.29,25.16,3.41,15.33,1
k,2022-10-01 12:05:38.697134,0.14,0.04,1.07,58.96,-6.53,-7.45,25.16,3.41,15.33,1
k,2022-10-01 12:05:38.728385,0.23,-0.29,1.16,58.65,-7.69,-2.38,30.98,-1.14,18.77,1
k,2022-10-01 12:05:38.743994,0.26,-0.37,1.21,31.37,-14.28,-2.44,30.98,-1.14,18.77,1
k,2022-10-01 12:05:38.759639,0.20,-0.16,1.26,-12.76,-21.36,-23.19,30.98,-1.14,18.77,1
k,2022-10-01 12:05:38.775264,0.02,-0.01,1.57,-45.72,6.59,-32.71,34.66,-1.48,20.95,1
k,2022-10-01 12:05:38.790893,-0.04,0.21,1.51,-17.64,42.97,-18.25,34.66,-1.48,20.95,1
k,2022-10-01 12:05:38.822130,0.22,0.09,1.22,-4.15,65.06,-27.77,34.66,-1.48,20.95,1
k,2022-10-01 12:05:38.837750,0.40,-0.18,1.00,4.76,65.25,-31.25,29.93,2.92,17.91,1
k,2022-10-01 12:05:38.853392,0.48,-0.25,0.89,3.23,37.35,-13.79,29.93,2.92,17.91,1
k,2022-10-01 12:05:38.869024,0.41,-0.24,0.89,-4.21,23.86,-4.76,24.48,6.60,15.34,1
k,2022-10-01 12:05:38.884646,0.35,-0.16,0.91,-12.63,15.81,0.24,24.48,6.60,15.34,1
k,2022-10-01 12:05:38.900271,0.28,-0.13,0.89,-20.75,15.08,-1.95,24.48,6.60,15.34,1
k,2022-10-01 12:05:38.931522,0.21,-0.05,0.91,-28.02,19.96,-5.31,18.87,10.31,13.22,1
