t,2022-11-04 16:52:08.222465,0.42,0.76,-0.48,7.26,-36.68,-2.26,-24.38,-26.62,-35.55,1
t,2022-11-04 16:52:08.240386,0.38,0.84,-0.42,2.62,-27.83,-1.04,-24.38,-26.62,-35.55,1
t,2022-11-04 16:52:08.259385,0.42,0.85,-0.32,13.61,-4.76,-4.94,-11.19,-20.21,-40.71,1
t,2022-11-04 16:52:08.277353,0.43,0.81,-0.32,3.23,12.15,-4.94,-11.19,-20.21,-40.71,1
t,2022-11-04 16:52:08.295313,0.39,0.74,-0.45,-26.86,2.08,5.37,-11.19,-20.21,-40.71,1
t,2022-11-04 16:52:08.314240,0.23,0.97,-0.35,-48.10,-7.08,13.49,0.65,-12.08,-40.78,1
t,2022-11-04 16:52:08.332176,0.30,0.86,-0.33,-16.48,13.49,1.46,0.65,-12.08,-40.78,1
t,2022-11-04 16:52:08.350231,0.36,0.76,-0.37,-19.29,19.71,4.58,0.65,-12.08,-40.78,1
t,2022-11-04 16:52:08.369173,0.39,0.61,-0.43,-42.18,14.28,13.73,9.89,-4.28,-40.30,1
t,2022-11-04 16:52:08.387225,0.27,0.67,-0.25,-68.60,10.19,30.76,9.89,-4.28,-40.30,1
t,2022-11-04 16:52:08.406461,-0.09,1.04,-0.82,-7.93,-21.48,-11.96,20.89,2.60,-38.46,1
t,2022-11-04 16:52:08.424327,-0.18,0.63,-0.14,-40.59,6.04,-14.77,20.89,2.60,-38.46,1
t,2022-11-04 16:52:08.442221,-0.09,0.69,-0.37,-10.13,36.25,17.70,20.89,2.60,-38.46,1
t,2022-11-04 16:52:08.461179,0.09,0.64,-0.44,67.14,61.34,42.79,14.05,-6.13,-33.48,1
t,2022-11-04 16:52:08.479150,0.15,0.74,-0.50,136.78,51.88,60.97,14.05,-6.13,-33.48,1
t,2022-11-04 16:52:08.497144,0.38,0.73,-0.84,104.06,31.43,45.17,14.05,-6.13,-33.48,1
t,2022-11-04 16:52:08.516408,0.37,0.82,-0.88,81.05,-3.30,38.33,-1.84,-32.75,-25.67,1
t,2022-11-04 16:52:08.534379,0.36,1.00,-0.81,38.02,-31.86,34.24,-1.84,-32.75,-25.67,1
t,2022-11-04 16:52:08.552304,0.23,0.98,-0.70,4.03,-47.85,34.48,-1.84,-32.75,-25.67,1
t,2022-11-04 16:52:08.571294,0.18,1.16,-0.53,12.57,-24.84,26.37,0.04,-41.47,-22.80,1
t,2022-11-04 16:52:08.589326,0.16,1.29,-0.36,32.59,1.04,-1.40,0.04,-41.47,-22.80,1
t,2022-11-04 16:52:08.608227,0.30,1.39,-0.48,40.59,15.87,-38.94,6.62,-41.31,-25.89,1
t,2022-11-04 16:52:08.626308,0.17,1.19,-0.30,-8.00,-2.08,-83.44,6.62,-41.31,-25.89,1
t,2022-11-04 16:52:08.644400,0.19,1.16,-0.18,-89.11,-34.24,-90.70,6.62,-41.31,-25.89,1
t,2022-11-04 16:52:08.663310,0.20,1.04,-0.14,-78.55,-13.18,-88.13,12.74,-24.51,-35.51,1
t,2022-11-04 16:52:08.681320,0.32,0.75,-0.25,-64.45,8.30,-84.66,12.74,-24.51,-35.51,1
t,2022-11-04 16:52:08.699314,0.41,0.53,-0.34,-56.09,24.78,-60.49,12.74,-24.51,-35.51,1
t,2022-11-04 16:52:08.718320,0.37,0.49,-0.40,-72.02,36.01,-36.13,3.70,-13.16,-38.01,1
t,2022-11-04 16:52:08.736225,0.32,0.34,-0.50,-66.16,43.76,3.23,3.70,-13.16,-38.01,1
t,2022-11-04 16:52:08.755307,0.42,0.23,-0.59,-60.12,51.57,27.40,-3.20,-6.63,-31.01,1
t,2022-11-04 16:52:08.773492,-0.29,0.73,-1.39,-38.09,11.72,35.16,-3.20,-6.63,-31.01,1
t,2022-11-04 16:52:08.791405,0.17,0.76,-0.88,57.37,18.74,-21.61,-3.20,-6.63,-31.01,1
t,2022-11-04 16:52:08.810310,0.40,0.36,-1.27,64.45,-44.31,35.16,3.21,-9.77,-30.19,1
t,2022-11-04 16:52:08.828209,0.23,0.83,-0.66,58.11,-45.04,32.96,3.21,-9.77,-30.19,1
t,2022-11-04 16:52:08.846238,0.16,0.85,-0.50,64.45,-27.16,21.79,3.21,-9.77,-30.19,1
t,2022-11-04 16:52:08.865144,0.12,0.86,-0.36,70.19,-10.25,14.83,25.55,-8.47,-37.59,1
t,2022-11-04 16:52:08.883220,0.15,0.88,-0.41,59.63,-9.16,11.78,25.55,-8.47,-37.59,1
t,2022-11-04 16:52:08.901303,0.01,0.93,-0.53,35.52,-31.25,-2.08,25.55,-8.47,-37.59,1
t,2022-11-04 16:52:08.920324,0.11,0.92,-0.45,58.96,-43.70,-5.55,34.90,-7.14,-50.92,1
