q,2022-10-17 09:49:10.924152,0.18,0.02,1.00,6.41,3.17,-15.26,67.03,42.57,-46.92,1
q,2022-10-17 09:49:10.932679,0.21,-0.01,1.00,7.93,-1.04,-10.01,67.03,42.57,-46.92,1
q,2022-10-17 09:49:10.940232,0.24,-0.04,0.97,7.93,-1.04,-10.01,67.03,42.57,-46.92,1
q,2022-10-17 09:49:10.948762,0.27,-0.09,0.91,8.36,-3.72,-8.79,67.03,42.57,-46.92,1
q,2022-10-17 09:49:10.957316,0.31,-0.11,0.88,2.81,-5.31,-9.34,67.03,42.57,-46.92,1
q,2022-10-17 09:49:10.966097,0.38,-0.14,0.84,-4.70,-5.98,-14.04,67.03,42.57,-46.92,1
q,2022-10-17 09:49:10.974783,0.33,-0.10,0.81,-4.70,-5.98,-14.04,66.19,42.15,-46.81,1
q,2022-10-17 09:49:10.983276,0.31,-0.09,0.84,-43.03,-7.14,-15.93,66.19,42.15,-46.81,1
q,2022-10-17 09:49:10.991805,0.09,-0.04,0.92,-33.63,-12.02,-15.63,66.19,42.15,-46.81,1
q,2022-10-17 09:49:11.000249,-0.50,0.06,0.93,14.83,-3.42,-12.33,66.19,42.15,-46.81,1
q,2022-10-17 09:49:11.008425,0.14,-0.06,1.15,18.74,-4.03,-13.98,0.00,0.00,ovf,1
q,2022-10-17 09:49:11.016373,0.16,0.05,0.99,27.95,-6.35,-14.10,0.00,0.00,ovf,1
q,2022-10-17 09:49:11.024771,0.19,-0.23,0.81,27.95,-6.35,-14.10,65.97,41.87,-46.70,1
q,2022-10-17 09:49:11.033300,0.22,-0.36,0.84,-8.91,3.11,-25.21,65.97,41.87,-46.70,1
q,2022-10-17 09:49:11.041746,0.56,0.08,0.50,-63.90,27.47,1.28,65.97,41.87,-46.70,1
q,2022-10-17 09:49:11.050171,0.20,0.37,0.61,-78.92,38.82,31.74,65.97,41.87,-46.70,1
q,2022-10-17 09:49:11.058472,0.23,0.31,0.75,-63.60,35.77,62.26,65.97,41.87,-46.70,1
q,2022-10-17 09:49:11.066625,0.10,0.06,0.96,-42.72,25.45,73.18,65.97,41.87,-46.70,1
q,2022-10-17 09:49:11.075972,0.20,-0.38,0.94,-44.31,17.52,61.46,66.43,41.67,-47.91,1
q,2022-10-17 09:49:11.084229,0.14,-0.30,0.97,-61.83,9.52,39.67,66.43,41.67,-47.91,1
q,2022-10-17 09:49:11.091570,0.14,-0.30,0.97,-81.54,-1.34,23.74,0.00,0.00,0.00,1
q,2022-10-17 09:49:11.099856,0.10,0.13,1.01,-78.25,-17.27,28.08,0.00,0.00,0.00,1
